TRADEDATE,Z_IMO_return,Z_IMO_vol_real21,Rel_IMO_RTSOG,Z_USD_RUB_trend21,Z_ADX_IMOEX,Z_IMO_trend21,Z_RTSOG_trend63,Z_IMO_trend63,Z_RGBITR_trend63,Z_RUCBTRNS_trend63,IMO_fwd_log_ret_3d
2022-09-29,0.154558,1.415872,-0.004415,-2.897333,2.088844,-0.559597,-1.334282,-1.222596,0.997977,1.239131,12.999402
2022-09-30,0.420979,1.215364,0.012631,-2.966232,1.954674,-1.207312,-1.493149,-1.315951,0.949333,1.214401,15.443695
2022-10-03,1.642524,1.296799,0.008504,-2.692612,1.697846,-1.757991,-1.597288,-1.380305,0.906888,1.196727,12.135199
2022-10-04,0.368249,1.16767,-0.002678,-2.443519,1.418022,-2.119877,-1.703152,-1.446205,0.869292,1.183199,-3.500262
2022-10-05,0.01163,1.037692,0.020948,-2.207638,1.26449,-2.233686,-1.821983,-1.519645,0.829615,1.170815,-16.986164
2022-10-06,0.117943,0.944884,0.009022,-1.975515,1.113591,-2.218192,-1.947656,-1.573231,0.792441,1.160712,-19.076955
2022-10-07,-0.89918,0.930218,0.002858,-1.685967,1.094592,-2.184958,-2.073993,-1.64577,0.754803,1.151305,-11.952311
2022-10-10,-0.101784,0.790572,0.037051,-1.313824,1.281209,-2.14552,-2.197831,-1.70027,0.710725,1.140848,1.180578
2022-10-11,0.880762,0.746589,0.018827,-0.829174,1.319586,-2.078106,-2.287891,-1.730391,0.672157,1.133773,6.582225
2022-10-12,0.377903,0.677922,0.009563,-0.304502,1.302372,-2.005216,-2.387648,-1.776512,0.635566,1.127515,0.2598
2022-10-13,0.389311,0.621167,-0.015744,0.208187,1.331572,-1.931785,-2.447763,-1.808752,0.600349,1.122142,10.292153
2022-10-14,0.274131,0.538748,-0.023043,0.632505,1.370136,-1.873911,-2.458329,-1.826886,0.566093,1.11869,12.90829
2022-10-17,1.232996,0.7526,-0.0058,0.870568,1.008836,-1.801589,-2.443933,-1.812789,0.534241,1.118699,4.652209
2022-10-18,0.552902,1.07679,0.003069,1.080771,0.363867,-1.740065,-2.392078,-1.777003,0.497743,1.121165,2.089964
2022-10-19,-0.785433,-1.525845,-0.001482,1.265729,-0.141126,-1.641088,-2.361178,-1.78905,0.44634,1.120639,1.849808
2022-10-20,0.96115,-1.947297,-0.005957,1.347682,-0.953277,-1.519976,-2.30251,-1.792162,0.390791,1.119172,14.111062
2022-10-21,0.466468,-2.358306,0.008127,1.524646,-1.713578,-1.437833,-2.232115,-1.818842,0.336659,1.119938,16.868526
2022-10-24,0.426755,-2.724013,-0.003435,1.793943,-2.320654,-1.331758,-2.171488,-1.838594,0.281431,1.120757,12.307618
2022-10-25,1.478189,-3.412861,0.001764,1.939439,-2.525385,-1.159053,-2.093295,-1.82467,0.220848,1.122723,15.877481
2022-10-26,-0.468812,-2.621354,-0.011484,1.978625,-2.443618,-1.009313,-2.021906,-1.830808,0.152343,1.12664,5.746533
2022-10-27,0.848132,-2.123421,-0.000277,1.957522,-2.306528,-0.850132,-1.952786,-1.795389,0.074557,1.129993,7.158033
2022-10-28,-0.189353,-1.852369,-0.014032,1.980822,-2.155284,-0.680693,-1.87251,-1.736131,-0.010686,1.134432,1.491901
2022-10-31,-0.285673,-1.628918,0.003148,2.045739,-2.023885,-0.501501,-1.796776,-1.669522,-0.105096,1.141417,0.94283
2022-11-01,0.034389,-1.742864,-0.00276,1.972788,-1.898186,-0.34779,-1.723028,-1.595605,-0.209927,1.150761,-1.648729
2022-11-02,-0.186026,-1.544295,0.007276,1.880686,-1.789495,-0.176582,-1.648337,-1.487753,-0.333509,1.159433,5.236853
2022-11-03,-0.666316,-1.383999,0.006095,1.806359,-1.644955,0.024686,-1.587205,-1.409496,-0.470074,1.169322,5.076518
2022-11-07,1.159477,-1.179949,-0.016088,1.671885,-1.559203,0.329686,-1.527567,-1.329897,-0.616641,1.180764,1.641037
2022-11-08,-0.466553,-1.450457,-0.001817,1.510035,-1.464826,0.789815,-1.473493,-1.261451,-0.783397,1.192771,0.187079
2022-11-09,-1.653844,-1.27061,0.005767,1.323423,-1.434718,1.299192,-1.428082,-1.206819,-0.957071,1.205435,1.542878
2022-11-10,0.933087,-1.141058,-0.003179,1.070776,-1.402936,1.764598,-1.380096,-1.136306,-1.117429,1.220636,11.820803
2022-11-11,-0.183637,-1.047783,0.004034,0.763791,-1.35746,2.035922,-1.332558,-1.072562,-1.282311,1.239324,1.991007
2022-11-14,0.381262,-0.958824,0.012775,0.480373,-1.283316,2.12472,-1.299845,-1.018958,-1.444137,1.259383,1.462441
2022-11-15,-1.044763,-0.837107,0.000511,0.218542,-1.257337,2.079945,-1.269231,-0.96736,-1.595054,1.28144,-4.761879
2022-11-16,-0.216183,-0.970196,-3.7e-05,0.022607,-1.308948,1.964607,-1.248893,-0.91805,-1.717238,1.304172,-2.549539
2022-11-17,-0.734028,-0.937107,0.004069,-0.174571,-1.353263,1.84646,-1.234867,-0.878751,-1.79119,1.327696,-9.238481
2022-11-18,-0.648947,-1.275098,0.000334,-0.384402,-1.439656,1.789283,-1.227554,-0.863479,-1.834663,1.352272,-2.553897
2022-11-21,-1.672188,-1.194606,0.004685,-0.581601,-1.391973,1.689134,-1.232683,-0.890719,-1.857733,1.378033,0.840461
2022-11-22,0.785435,-1.195707,-0.000506,-0.786283,-1.344701,1.625997,-1.231755,-0.893099,-1.86884,1.405379,6.799009
2022-11-23,0.300897,-1.323683,0.004594,-1.002614,-1.398929,1.580314,-1.227047,-0.88522,-1.87111,1.432113,-0.132082
2022-11-24,-0.193907,-1.870444,0.000711,-1.21103,-1.479148,1.497431,-1.224141,-0.891463,-1.856843,1.458614,-5.230962
2022-11-25,-0.775753,-1.647528,-0.005267,-1.355275,-1.462822,1.424872,-1.227551,-0.922766,-1.834504,1.486044,-3.886672
2022-11-28,-0.783478,-1.759468,0.008185,-1.384475,-1.271424,1.319857,-1.242547,-0.969359,-1.806921,1.510033,-3.148981
2022-11-29,0.300453,-1.613701,0.000307,-1.347789,-1.177082,1.229905,-1.271033,-1.063676,-1.774561,1.539979,1.502956
2022-11-30,-0.475101,-1.498259,-0.001869,-1.299631,-1.033989,1.141574,-1.306313,-1.186674,-1.745352,1.562021,-0.745193
2022-12-01,0.514192,-1.344338,0.008444,-1.201209,-1.017119,1.068062,-1.347803,-1.312069,-1.723789,1.580153,5.133794
2022-12-02,-0.302305,-1.224734,0.005797,-1.073316,-0.898521,0.999155,-1.398096,-1.446077,-1.713522,1.594446,1.361158
2022-12-05,1.04989,-1.069048,0.009849,-0.970553,-1.175999,0.984475,-1.435123,-1.523102,-1.709693,1.60622,1.896352
2022-12-06,-0.531349,-1.63206,0.012931,-0.688409,-1.471794,0.91458,-1.477328,-1.591185,-1.7058,1.616243,-3.619669
2022-12-07,-0.124829,-1.45966,-0.000625,-0.32673,-1.403491,0.845067,-1.519233,-1.653446,-1.697477,1.620156,-2.802885
2022-12-08,-0.475689,-1.705551,-0.005729,0.049058,-1.399256,0.821899,-1.569762,-1.740363,-1.681305,1.624337,-3.01114
2022-12-09,-0.296338,-1.998131,-0.005953,0.529001,-1.275651,0.728095,-1.628449,-1.843327,-1.669024,1.623368,-1.53712
2022-12-12,-0.153718,-1.80193,0.008616,1.43008,-1.002832,0.599091,-1.691734,-1.94512,-1.653884,1.623371,-2.772632
2022-12-13,0.288341,-1.857202,0.001417,2.23853,-0.262448,0.373966,-1.757838,-2.038703,-1.639147,1.620896,-7.187942
2022-12-14,-0.755125,-1.764661,0.019754,2.665114,0.539796,0.091569,-1.837904,-2.144462,-1.629834,1.615,-6.44378
2022-12-15,-1.729223,-1.375708,0.001376,2.807316,2.324857,-0.447111,-1.916399,-2.260918,-1.626403,1.60409,-4.635888
2022-12-16,0.595232,-1.284168,0.00202,2.754442,2.698952,-1.130178,-1.990541,-2.369508,-1.59767,1.597278,-1.166543
2022-12-19,0.049361,-1.172896,0.046681,2.781368,2.611934,-1.832532,-2.031608,-2.351402,-1.549158,1.604089,-2.607759
2022-12-20,-0.58661,-1.500806,0.01666,2.802646,2.590133,-2.189919,-2.050541,-2.289543,-1.454469,1.664154,-1.108267
2022-12-21,0.039983,-1.772651,0.026428,2.787237,2.230599,-2.369672,-2.106182,-2.264267,-1.379632,1.698946,0.730548
2022-12-22,0.912426,-1.748583,-0.023929,2.728532,1.987898,-2.355118,-2.128423,-2.174837,-1.272866,1.752198,3.615884
2022-12-23,0.429481,-1.560626,0.00899,2.533437,1.824919,-2.271339,-2.098914,-1.994957,-1.108354,1.887408,4.36929
2022-12-26,1.428833,-1.3358,-0.005802,2.37167,1.596601,-2.09712,-2.065733,-1.827008,-0.990885,1.982231,2.462609
2022-12-27,1.041542,-1.236165,0.023942,2.270868,1.304631,-1.886311,-2.048233,-1.665246,-0.869445,2.052406,1.220954
2022-12-28,-0.722914,-1.129889,0.020456,2.208005,1.086892,-1.774882,-2.03836,-1.509162,-0.715073,2.125995,0.495543
2022-12-29,0.690308,-1.037748,-0.001108,2.157113,0.920416,-1.640548,-2.02123,-1.354413,-0.535376,2.19923,5.087694
2022-12-30,0.704509,-1.01971,-0.035454,2.058939,0.717682,-1.546731,-2.005471,-1.249533,-0.374657,2.237795,3.299776
2023-01-03,1.459312,-0.778535,0.016503,1.971871,0.252242,-1.410061,-1.995947,-1.138091,-0.229571,2.263766,0.394359
2023-01-04,-0.207959,-1.234385,0.016033,1.910588,-0.317245,-1.378463,-1.980411,-1.02072,-0.073734,2.279633,-2.508634
2023-01-05,-0.867506,-1.178656,0.002501,1.846949,-0.985771,-1.35441,-1.961994,-0.906394,0.079621,2.282768,-0.75717
2023-01-06,0.1271,-1.168693,-0.002629,1.795511,-1.647703,-1.33178,-1.925689,-0.745566,0.24055,2.278266,0.43866
2023-01-09,0.70926,-1.112951,-0.029843,1.730002,-2.012235,-1.287599,-1.858258,-0.56315,0.419,2.272719,4.695356
2023-01-10,-0.274047,-1.047449,0.004464,1.670933,-1.846959,-1.251428,-1.79627,-0.40418,0.57279,2.255854,3.438029
2023-01-11,2.07985,-0.219834,-0.001075,1.607558,-1.652229,-1.137071,-1.728585,-0.22855,0.712705,2.236368,6.182914
2023-01-12,-0.123435,-0.150253,-0.010083,1.53318,-1.441001,-1.036077,-1.666962,-0.055846,0.85129,2.213707,5.730125
2023-01-13,0.941135,-0.182842,0.015802,1.468897,-1.177515,-0.836468,-1.619799,0.128931,0.989453,2.188159,1.659532
2023-01-16,1.818747,-1.24502,0.00062,1.415712,-0.732937,-0.365368,-1.585139,0.288746,1.114566,2.159683,-0.558058
2023-01-17,-2.378655,0.254773,0.004295,1.378538,-0.459046,0.038301,-1.560985,0.416158,1.235758,2.125004,-8.50804
2023-01-18,-0.29158,0.555216,-0.000137,1.319933,-0.573655,0.543357,-1.527456,0.577893,1.350014,2.090615,-4.606436
2023-01-19,-2.104158,2.359659,0.001813,1.229287,-0.901634,1.056595,-1.512144,0.68516,1.452799,2.057955,-1.666073
2023-01-20,-0.325577,2.020269,0.002108,1.111308,-1.167166,1.588021,-1.498754,0.774016,1.53617,2.024684,0.601932
2023-01-23,1.07688,2.09387,0.005526,0.972752,-1.69253,2.028234,-1.489857,0.857168,1.599882,1.991635,0.531877
2023-01-24,-1.001218,2.091901,0.002446,0.907671,-1.796058,2.137957,-1.496223,0.882845,1.654714,1.95649,-2.816963
2023-01-25,-0.280182,1.632871,0.00251,0.858919,-2.117505,2.0454,-1.505978,0.910954,1.702607,1.920398,2.537017
2023-01-26,-0.277412,1.350002,0.001708,0.776462,-2.009495,1.878033,-1.524543,0.905762,1.750246,1.887506,5.221203
2023-01-27,1.345772,1.530441,0.000347,0.648802,-1.737355,1.867486,-1.544931,0.914132,1.790562,1.858096,8.906579
2023-01-30,0.80738,1.509355,0.015108,0.496465,-1.213971,1.863188,-1.565431,0.933612,1.830869,1.828002,6.154717
2023-01-31,1.120701,1.634693,0.003322,0.435028,-0.363099,1.885551,-1.585334,0.962241,1.860629,1.79954,5.865025
2023-02-01,0.114536,1.248321,0.002886,0.332367,0.763123,1.838038,-1.601637,0.995267,1.89644,1.774874,3.382611
2023-02-02,0.622758,1.179194,0.010083,0.130058,1.617048,1.842358,-1.612936,1.04895,1.922667,1.750547,6.251497
2023-02-03,0.020212,0.831018,0.00375,-0.128287,1.848311,1.880072,-1.640907,1.070123,1.929162,1.727518,3.568906
2023-02-06,1.156335,1.079438,0.008628,-0.481717,2.147852,1.959967,-1.667486,1.108292,1.9429,1.707085,0.543671
2023-02-07,-0.604559,1.09331,-0.009913,-0.660998,2.217931,1.981836,-1.680585,1.16885,1.954648,1.68949,-1.458348
2023-02-08,-1.220627,1.373625,0.018242,-0.543214,1.919579,1.969671,-1.711154,1.189401,1.94271,1.672521,-0.899336
2023-02-09,0.434306,0.657939,0.008162,0.149215,1.664338,1.921045,-1.741643,1.211935,1.92019,1.653349,1.815674
2023-02-10,-0.287654,0.583657,0.006356,1.248394,1.474031,1.885851,-1.77287,1.215865,1.895756,1.635073,-4.482404
2023-02-13,-0.026682,0.360105,0.008987,2.205516,1.369691,1.83371,-1.801335,1.235693,1.860858,1.616859,-14.323062
2023-02-14,-1.980875,1.280259,-0.003189,2.602779,0.911072,1.665799,-1.832695,1.23214,1.814992,1.598739,-16.648134
2023-02-15,-3.127888,3.883782,0.007781,2.730763,0.849791,1.446746,-1.869579,1.196093,1.750062,1.580084,-9.596727
2023-02-16,-0.516415,2.993859,-0.00117,2.729666,0.897032,1.228419,-1.904169,1.157127,1.690516,1.561329,2.622218
2023-02-17,0.752211,2.222213,-0.008006,2.62582,0.997253,1.127264,-1.923039,1.152451,1.633614,1.54184,8.92631
2023-02-20,0.687354,2.002367,0.006119,2.476608,1.202579,1.075685,-1.945704,1.137088,1.584275,1.523345,6.622331
2023-02-21,1.316706,1.934635,0.011445,2.371009,0.707153,1.054843,-1.967389,1.129638,1.53622,1.507634,3.713188
2023-02-22,-0.092394,1.616223,-0.002246,2.254986,0.037647,1.071794,-1.986573,1.121649,1.489207,1.494713,4.293293
2023-02-24,-0.29712,1.452313,0.017267,2.17496,-1.222222,1.091812,-2.009033,1.11889,1.451447,1.484832,6.085259
2023-02-27,1.343824,1.632642,-0.016936,2.078785,-2.323638,1.227596,-2.014312,1.145121,1.412865,1.475581,10.640402
2023-02-28,0.411502,1.352461,-0.00123,1.975999,-2.158889,1.344165,-2.017573,1.168461,1.3772,1.465305,1.957562
2023-03-01,1.019161,1.352378,0.000653,1.891356,-1.552894,1.506938,-2.015131,1.208541,1.345024,1.45718,2.80495
2023-03-02,-1.168811,1.352125,0.003833,1.806889,-1.536358,1.526007,-2.014878,1.219012,1.316885,1.449762,2.109135
2023-03-03,0.687803,1.304161,0.005711,1.745479,-1.48815,1.610754,-2.009177,1.239682,1.294987,1.444172,6.051581
2023-03-06,0.827434,1.262395,-0.006125,1.696703,-1.109026,1.73667,-1.999301,1.253158,1.279489,1.44083,2.621475
2023-03-07,-0.033584,1.153964,0.010146,1.652356,-0.851026,1.839348,-1.985394,1.271681,1.26933,1.439088,-2.606659
2023-03-09,-0.272286,0.903698,-0.003267,1.624742,-0.577813,1.788047,-1.970913,1.286371,1.260764,1.439611,-3.815974
2023-03-10,-0.614628,0.886599,0.000821,1.603461,-0.632855,1.680373,-1.958755,1.295987,1.251289,1.440951,0.026198
2023-03-13,-0.332106,0.727905,-0.014646,1.559238,-1.068266,1.603081,-1.943795,1.304501,1.241796,1.443418,-2.08301
2023-03-14,0.837173,0.783159,0.006978,1.493087,-1.599339,1.565019,-1.924325,1.327165,1.232519,1.446146,-1.656477
2023-03-15,-1.172312,1.109546,0.009685,1.45349,-1.983637,1.412046,-1.910467,1.333634,1.220215,1.450295,4.691066
2023-03-16,-0.148705,1.186473,0.004333,1.419745,-2.349185,1.250704,-1.889042,1.348299,1.208537,1.455097,19.334793
2023-03-17,2.247132,3.00302,0.010325,1.397561,-1.686775,1.488659,-1.857757,1.420975,1.195751,1.461717,20.040238
2023-03-20,2.417368,1.649135,-0.005716,1.382307,0.035771,2.133954,-1.81768,1.535755,1.186061,1.47251,10.050245
2023-03-21,-0.433694,1.183399,-0.004187,1.349376,1.737558,2.53538,-1.764593,1.653239,1.186051,1.485524,-1.227317
2023-03-22,-0.593168,1.225936,0.004465,1.333929,2.328681,2.649045,-1.710573,1.773553,1.197997,1.501786,-0.921426
2023-03-23,-0.597359,1.268043,-0.012616,1.318963,2.365889,2.606993,-1.648921,1.893631,1.217566,1.522384,6.453736
2023-03-24,-0.219002,0.890373,0.010843,1.296471,2.238352,2.488991,-1.600658,2.009739,1.239009,1.542465,7.430809
2023-03-27,1.377678,1.662685,-0.009591,1.291194,2.207293,2.442683,-1.54506,2.144387,1.263042,1.563914,9.527206
2023-03-28,-0.369591,1.447475,0.005942,1.258377,2.124078,2.378566,-1.497784,2.257834,1.284125,1.58055,3.430776
2023-03-29,0.284899,0.972688,0.006977,1.261433,2.0152,2.28255,-1.447778,2.36021,1.307433,1.594259,1.155426
2023-03-30,-0.201713,0.911714,-0.002179,1.297133,1.891163,2.183477,-1.392112,2.454537,1.334936,1.606151,1.682144
2023-03-31,-0.861405,0.996081,0.00331,1.339362,1.645425,2.053874,-1.342784,2.518004,1.35989,1.613661,1.956992
2023-04-03,0.444228,0.026396,0.008102,1.411645,1.489097,1.992189,-1.305825,2.575924,1.382498,1.621238,6.749741
2023-04-04,-0.12071,-0.085947,-0.002657,1.556463,1.424295,1.924562,-1.266601,2.613371,1.381458,1.618763,3.349708
2023-04-05,0.379152,-0.201949,0.000307,1.704647,1.318721,1.862182,-1.221726,2.649759,1.371899,1.615477,3.733706
2023-04-06,-0.467992,-0.183227,0.013109,1.888888,1.292135,1.80341,-1.180237,2.676679,1.356999,1.6128,6.147641
2023-04-07,-0.028547,-0.510724,-0.004523,2.069779,1.232857,1.764076,-1.138564,2.692931,1.334778,1.609496,4.688746
2023-04-10,0.945502,-0.652767,0.008902,2.142264,1.266853,1.766095,-1.106092,2.708043,1.337418,1.611981,3.973475
2023-04-11,-0.989409,-0.518819,0.007945,2.20633,1.365294,1.759119,-1.077042,2.704996,1.345912,1.61442,-0.401967
2023-04-12,-0.281121,-0.712155,-0.000691,2.227086,1.462534,1.741436,-1.052671,2.68193,1.360318,1.618442,2.772258
2023-04-13,-0.330407,-2.575991,-0.003101,2.171585,1.572162,1.751083,-1.030918,2.655014,1.37274,1.623249,7.484211
2023-04-14,-0.174891,-2.437719,0.004402,2.084479,1.658385,1.773398,-1.007547,2.621398,1.383811,1.628821,9.21782
2023-04-17,1.207647,-3.418317,-0.004183,2.000447,1.795851,1.78053,-0.982351,2.590418,1.398947,1.633277,6.677998
2023-04-18,0.496883,-3.784961,0.007738,1.90871,1.869584,1.749555,-0.952807,2.572695,1.412546,1.636854,5.316674
2023-04-19,-1.084491,-2.733694,0.003891,1.845487,1.870126,1.714336,-0.926639,2.546798,1.432772,1.640538,3.086271
2023-04-20,1.054677,-2.208373,-0.005661,1.781306,1.687977,1.703606,-0.890674,2.535897,1.453446,1.641236,3.67295
2023-04-21,-0.582752,-1.953229,-0.004776,1.745137,1.563892,1.697379,-0.852269,2.520713,1.478724,1.64486,-1.391658
2023-04-24,-0.915661,-1.658812,-0.003625,1.699167,1.312218,1.687868,-0.81451,2.4946,1.518749,1.650334,-2.486571
2023-04-25,-1.098552,-1.832971,0.004971,1.664267,1.110527,1.645195,-0.776875,2.467913,1.561969,1.657883,1.356911
2023-04-26,-0.933825,-1.577696,0.001932,1.637302,0.885279,1.603889,-0.739366,2.43889,1.606906,1.666152,1.023732
2023-04-27,1.002491,-1.376448,-0.002647,1.605813,0.749309,1.573439,-0.695222,2.416632,1.653509,1.673301,-5.104403
2023-04-28,-1.131944,-1.154119,-0.011869,1.548902,0.679169,1.539224,-0.650811,2.384907,1.710086,1.679292,-14.647241
2023-05-02,-2.877895,-0.298811,-0.001608,1.487353,-0.139058,1.490992,-0.610095,2.337642,1.770925,1.688519,-14.271142
2023-05-03,-2.183979,0.287903,-0.001073,1.406719,-1.458156,1.409097,-0.578704,2.278181,1.832482,1.697866,-5.505375
2023-05-04,-0.432918,0.358745,-0.009329,1.278784,-2.380703,1.330845,-0.543332,2.221264,1.887383,1.706796,-0.636363
2023-05-05,0.519614,0.366983,-0.009351,1.109932,-2.477539,1.260447,-0.497632,2.169194,1.937298,1.717661,3.169658
2023-05-08,-0.52128,0.461713,0.00491,0.928978,-2.34368,1.195873,-0.453521,2.118301,1.994192,1.730678,7.387277
2023-05-10,0.814057,0.5994,-0.042395,0.649116,-2.05277,1.1501,-0.379693,2.070912,2.040452,1.739762,4.919491
2023-05-11,1.8158,0.802205,0.009529,0.33284,-1.883772,1.118124,-0.299298,2.037011,2.077169,1.749278,8.068046
2023-05-12,-1.25049,1.06382,0.009297,-0.001237,-1.792977,1.079958,-0.210492,2.002482,2.11118,1.759329,4.920247
2023-05-15,1.573936,1.551907,0.013279,-0.284629,-1.641321,1.090994,-0.107811,1.976735,2.145512,1.770153,8.887022
2023-05-16,0.663696,1.57709,0.016112,-0.516416,-1.429629,1.130443,0.004791,1.956568,2.16819,1.780483,2.776533
2023-05-17,-0.111165,1.508953,-0.005984,-0.724062,-1.267724,1.168763,0.140836,1.93672,2.198899,1.790529,-0.956932
2023-05-18,-0.126571,1.104351,0.006831,-0.97875,-1.111624,1.163129,0.295469,1.922997,2.234574,1.802783,-0.154399
2023-05-19,-0.278417,0.946921,-0.00287,-1.224533,-1.036424,1.133606,0.498927,1.919727,2.280403,1.818417,1.105936
2023-05-22,0.223992,0.847114,-0.000567,-1.418116,-0.945419,1.143734,0.733114,1.919077,2.318958,1.835816,3.639395
2023-05-23,0.325472,0.574107,-0.000432,-1.504332,-0.959621,1.124769,0.983996,1.916326,2.349127,1.853339,2.109823
2023-05-24,0.494485,0.541424,-0.001325,-1.522512,-0.947814,1.132591,1.263102,1.912697,2.373,1.870336,5.055488
2023-05-25,-0.223275,0.47238,0.002666,-1.480753,-0.930497,1.140384,1.548678,1.903206,2.391807,1.884268,9.531018
2023-05-26,1.112852,0.605112,-0.001995,-1.440416,-0.77908,1.267999,1.847927,1.898919,2.398701,1.89615,6.07887
2023-05-29,1.561845,1.074131,0.009673,-1.384092,-0.189519,1.574973,2.154393,1.902667,2.387537,1.902499,4.396629
2023-05-30,-1.219401,1.346963,-0.000849,-1.295724,0.909684,1.67155,2.37042,1.895223,2.374841,1.911396,-1.255411
2023-05-31,0.508747,1.566377,-0.003775,-1.138006,1.975742,1.81419,2.540503,1.88879,2.360135,1.917584,2.550661
2023-06-01,-0.107664,-0.447249,-0.014697,-0.984037,2.332679,2.057202,2.662815,1.878922,2.340045,1.923173,-2.894938
2023-06-02,-0.503679,-2.307983,0.00375,-0.792541,1.824707,2.306251,2.739592,1.872777,2.317877,1.927119,-4.994868
2023-06-05,-1.430481,-1.662377,-0.017056,-0.494071,1.645509,2.381278,2.776761,1.86051,2.291643,1.930199,-3.052505
2023-06-06,-0.836841,-1.399854,0.003363,0.027562,0.689824,2.336497,2.757255,1.844073,2.262221,1.931007,1.918398
2023-06-07,0.223588,-1.500095,0.011879,0.674731,0.162793,2.317744,2.721053,1.830444,2.228718,1.929193,3.314007
2023-06-08,0.303707,-1.478952,0.011771,1.660592,-0.323815,2.263408,2.667847,1.820613,2.194902,1.926821,7.653839
2023-06-09,-0.329607,-2.060044,-0.007005,2.478179,-0.607245,2.130941,2.621006,1.813204,2.159428,1.926139,6.757165
2023-06-13,1.803576,-1.716752,0.020772,2.731752,-0.499429,2.132324,2.560988,1.814001,2.125635,1.924451,11.151668
2023-06-14,0.017548,-2.089666,-0.007467,2.630398,-0.129007,2.059959,2.509626,1.812991,2.091433,1.923046,5.218945
2023-06-15,1.26728,-1.672325,-0.00788,2.419229,0.477283,2.003094,2.489359,1.820663,2.061872,1.920578,5.960465
2023-06-16,-0.353467,-1.501007,0.005067,2.212802,1.150581,1.944475,2.46615,1.828532,2.036818,1.918979,0.418759
2023-06-19,0.250266,-1.371982,0.003487,2.090558,1.663696,1.905769,2.432276,1.829104,2.020102,1.917683,2.195702
2023-06-20,-0.93646,-1.190224,0.00835,2.002496,1.776429,1.863172,2.370206,1.818201,1.999419,1.914199,0.08998
2023-06-21,0.300115,-1.066691,-0.004164,1.918656,1.849026,1.831275,2.317688,1.809798,1.977573,1.909696,-1.027611
2023-06-22,-0.552809,-0.922622,-0.003175,1.81678,1.858662,1.791937,2.274108,1.801932,1.949614,1.904056,-7.432781
2023-06-23,-1.227885,-0.590115,0.00738,1.756678,1.222731,1.729957,2.219169,1.792569,1.921506,1.8967,-4.673035
2023-06-26,-1.789407,0.060781,0.000107,1.733413,0.354348,1.654623,2.166209,1.778617,1.888563,1.88939,-1.690588
2023-06-27,0.636726,-0.077779,0.002592,1.714952,-0.429857,1.585178,2.105259,1.761748,1.856008,1.880245,4.715389
2023-06-28,0.091949,-0.85805,0.008588,1.714542,-1.08072,1.488079,2.048877,1.746363,1.826854,1.869579,2.480576
2023-06-29,0.54659,-1.411709,0.014073,1.738873,-1.405155,1.455493,1.992687,1.731613,1.7982,1.856752,1.5558
2023-06-30,-0.148311,-1.682147,0.021235,1.795008,-1.6892,1.418439,1.928597,1.717313,1.7671,1.843205,1.404793
2023-07-03,-0.354306,-1.607777,0.000105,1.857766,-1.75747,1.383813,1.873828,1.705545,1.737704,1.830563,0.90795
2023-07-04,0.508772,-1.394097,0.013336,1.907955,-1.851726,1.371637,1.819282,1.693593,1.706135,1.815747,3.048608
2023-07-05,-0.463246,-1.817958,0.018897,1.959352,-1.769374,1.387523,1.757329,1.681303,1.682419,1.801498,2.870805
2023-07-06,0.431469,-1.841024,0.007381,2.030254,-1.511627,1.437987,1.695681,1.669216,1.658524,1.786276,6.094859
2023-07-07,0.338848,-1.684596,-0.004596,2.04655,-1.318029,1.488135,1.64908,1.659963,1.635626,1.77161,4.780657
2023-07-10,0.914248,-1.415513,-0.001109,2.020289,-0.97662,1.54815,1.606358,1.653211,1.617541,1.758911,7.484597
2023-07-11,-0.207366,-1.3187,-0.002554,1.956312,-0.662614,1.618126,1.565522,1.642511,1.59273,1.744883,3.35171
2023-07-12,1.715713,-1.864225,0.000872,1.878301,-0.1339,1.66525,1.538665,1.638874,1.567712,1.73133,4.903742
2023-07-13,-0.95812,-1.4785,-0.005627,1.79019,0.651492,1.687753,1.513455,1.633706,1.544985,1.717527,2.382584
2023-07-14,0.726554,-1.763854,6.3e-05,1.724145,1.504031,1.687387,1.490512,1.630523,1.522282,1.70392,7.864318
2023-07-17,0.546311,-1.526733,0.012954,1.68071,2.091546,1.704092,1.465885,1.628382,1.495954,1.689551,4.642447
2023-07-18,1.655783,-0.944329,-0.002028,1.642236,2.301503,1.740506,1.441017,1.626098,1.465431,1.67316,-0.014853
2023-07-19,-0.982013,-0.874285,0.013566,1.613787,2.245506,1.763587,1.41015,1.620188,1.43416,1.65833,-3.513663
2023-07-20,-1.594087,-0.344422,-0.006668,1.584488,1.847096,1.72286,1.383597,1.61262,1.405597,1.643086,-0.675634
2023-07-21,0.043907,-0.321733,0.002501,1.566502,1.469697,1.691258,1.350804,1.602191,1.374812,1.628085,6.54827
2023-07-24,0.382613,-0.639255,-0.001252,1.547124,1.274295,1.698701,1.320083,1.593755,1.347854,1.615328,5.302715
2023-07-25,1.669455,-1.642878,-0.000998,1.512416,1.213704,1.7829,1.296597,1.591215,1.320648,1.602372,5.668466
2023-07-26,-0.876881,-1.666021,-0.005353,1.486201,1.187276,1.814708,1.280022,1.589274,1.29701,1.589627,3.704379
2023-07-27,0.436583,-1.576329,0.004663,1.459889,1.209905,1.849728,1.267294,1.590525,1.274341,1.578319,11.371207
