date,news_topic_intensity_MonetaryPolicyRF_raw_z,news_sentiment_1d_raw_z,news_topic_intensity_OilGasEnergy_raw_z,news_topic_intensity_MacroRF_raw_z,news_topic_entropy_1d_raw_z,news_topic_intensity_FiscalPolicyCorp_raw_z,news_topic_intensity_GeopoliticsSanctions_raw_z,news_sentiment_extreme_1d_raw
2024-01-17,0.20124,1.33445,1.39865,-0.51627,-0.35816,-0.79823,-0.19631,1.00000
2024-01-18,-0.16740,0.22674,0.73843,-0.75424,0.33949,0.42784,-0.41866,1.00000
2024-01-19,0.57383,1.08677,0.51675,0.62371,0.37965,-0.33568,0.26105,1.00000
2024-01-20,-0.91031,1.21552,2.11991,-0.77512,-1.08080,-0.56787,-0.19628,1.00000
2024-01-21,0.71072,1.18395,0.00807,-0.20452,0.76230,-0.58016,0.23700,
2024-01-22,-0.53732,-0.34251,0.10495,-0.76419,-0.65655,-0.33521,1.33278,1.00000
2024-01-23,0.20204,-0.42380,-0.13064,0.77753,-0.45848,1.66243,0.25866,0.50000
2024-01-24,-0.16512,0.02419,-0.41433,-0.24500,-0.04083,0.78919,-0.19615,0.00000
2024-01-25,0.47602,0.81793,-0.36210,0.63617,0.74647,0.09992,-0.63061,1.00000
2024-01-26,-0.16846,1.17913,-0.37092,-0.76456,-0.47796,1.19898,-0.19635,1.00000
2024-01-27,0.20134,-0.02434,0.85080,-0.76593,0.72866,-0.29998,0.70198,1.00000
2024-01-28,-0.89716,0.02338,0.94345,-0.50636,-0.41169,-0.41859,0.48813,0.00000
2024-01-29,-0.08896,-0.34254,-0.26712,0.36795,0.52690,-0.24327,0.26721,1.00000
2024-01-30,1.33554,0.57898,-0.83171,-0.43681,-0.15999,0.64337,-0.41987,0.50000
2024-01-31,0.66917,0.38881,0.26638,0.70289,1.34595,-0.59597,-0.62973,0.57143
2024-02-01,0.22777,-1.10792,0.46472,-0.11877,1.59624,-0.90239,0.57022,0.66667
2024-02-02,0.80238,0.73618,-0.01049,0.09563,1.06454,0.27400,-0.83550,1.00000
2024-02-03,-0.03035,1.35170,0.48552,-0.20452,0.47045,-1.04617,0.69205,
2024-02-04,0.23494,-0.21644,-0.36285,0.97085,-0.22632,-1.49781,0.74376,1.00000
2024-02-05,-0.15830,-0.46832,0.23479,-0.53271,0.95382,-0.41366,0.28219,1.00000
2024-02-06,1.61087,0.41608,-0.13274,-0.26563,0.69807,0.03626,-0.51492,0.50000
2024-02-07,0.10360,1.01386,0.27689,0.42411,0.50932,-0.37905,-0.36366,0.75000
2024-02-08,0.20120,-0.71994,1.31129,-0.26273,-0.44913,-0.52274,0.07657,1.00000
2024-02-09,-0.42987,0.39160,0.16877,-0.36183,0.53168,0.50762,-0.15061,1.00000
2024-02-10,-0.53044,0.58626,-0.71647,0.46777,-0.40619,-0.02507,0.53719,1.00000
2024-02-11,-0.31695,0.37661,-0.56517,-0.92740,-0.66292,-0.28979,1.70996,1.00000
2024-02-12,0.23059,0.38156,-0.46408,0.69595,0.31326,0.67347,0.16775,1.00000
2024-02-13,-0.39134,0.29481,-0.48355,-0.51138,-0.48703,1.31556,-0.28738,0.00000
2024-02-14,-0.00273,-0.66200,0.24378,-0.48095,0.54805,0.29029,-0.16567,1.00000
2024-02-15,-0.16091,1.00446,-0.36649,-0.99142,-0.54641,0.13437,1.29027,1.00000
2024-02-16,1.90960,0.15368,0.28509,0.26145,0.87701,0.49588,0.64108,0.66667
2024-02-17,-1.51247,-0.32583,-1.90176,-0.51265,-2.81483,-0.85977,2.51226,
2024-02-18,-0.89900,-0.46848,1.22722,-0.98487,-0.11673,0.01565,0.17024,1.00000
2024-02-19,-0.53950,0.47160,-0.35696,-0.61566,-0.48080,1.28684,-0.19647,0.60000
2024-02-20,-0.31726,0.26869,0.56587,-0.25252,0.22209,0.61388,0.12209,1.00000
2024-02-21,1.16829,-0.33160,-0.09632,0.11982,0.63017,0.66665,0.25863,0.50000
2024-02-22,0.40938,0.52261,-0.80762,-0.40551,0.49497,0.80432,0.00544,0.75000
2024-02-23,0.26608,0.51294,0.19905,-0.40994,0.63801,-0.58016,0.51003,
2024-02-24,-1.51247,-0.82908,-1.90176,-1.74514,-4.30971,-0.58016,4.78753,
2024-02-25,-0.89140,-0.55806,1.00240,-0.24720,-0.03672,0.13408,-0.42347,0.00000
2024-02-26,1.90835,0.20608,-0.81903,-0.50373,0.38751,0.39583,-0.19645,0.50000
2024-02-27,1.53858,0.16548,-0.12671,-0.76366,0.32182,0.41893,-0.42393,0.00000
2024-02-28,1.31573,0.90334,0.24552,1.33821,0.66427,0.63309,0.25960,0.60000
2024-02-29,0.20131,0.80989,-0.61105,-0.26184,-0.55422,1.67608,-0.42400,0.00000
2024-03-01,2.13076,-0.03150,-0.61199,-0.51752,0.46105,-0.69254,0.66792,0.50000
2024-03-02,-0.03035,1.35170,-0.94685,-0.71806,-0.01091,1.28391,0.23700,
2024-03-03,-1.51247,-0.15807,0.96298,-1.23160,-0.81597,0.35188,0.69205,
2024-03-04,0.20244,0.06476,0.10263,-0.50162,0.36078,0.30874,-0.18849,0.50000
2024-03-05,-0.03035,0.68069,0.00807,0.30902,0.47045,0.35188,-0.67311,
2024-03-06,-0.16921,-0.21686,-0.10872,-0.77195,0.38311,0.17786,0.46271,1.00000
2024-03-07,0.20201,0.01595,0.18317,0.00407,0.76777,0.41245,0.15412,0.40000
2024-03-08,-1.51247,-0.32583,-1.90176,-0.97483,-2.34483,-1.27918,0.23700,
2024-03-09,0.57522,-0.97025,-0.85053,-0.50950,-0.44759,-0.80174,1.79057,1.00000
2024-03-10,0.09363,-0.04179,-0.66476,-0.82514,0.48764,-0.90838,1.11119,0.50000
2024-03-11,-0.53931,0.62525,0.19410,0.50929,-0.06475,1.18237,-0.19625,0.66667
2024-03-12,-0.15740,-0.34254,0.58681,0.05500,0.47169,-0.79546,-0.66349,1.00000
2024-03-13,-0.15530,1.27520,0.33264,-0.00115,0.52586,0.60543,-0.87721,0.75000
2024-03-14,-0.23963,0.47816,0.09815,-0.04140,0.89902,0.49081,-0.43367,1.00000
2024-03-15,0.20596,0.85129,-0.42343,-0.23274,-0.12522,0.67159,-0.32560,0.66667
2024-03-16,2.19284,0.93232,-1.90176,0.30902,-0.41182,-0.11414,0.23700,
2024-03-17,-0.03035,1.35170,-1.90176,-0.20452,-2.07054,3.14798,-1.12816,
2024-03-18,-0.03035,1.18395,0.48552,-0.71806,0.59637,-0.58016,-0.21806,
2024-03-19,0.20624,1.21551,-0.59520,0.25695,-0.47609,1.65548,-0.19647,1.00000
2024-03-20,0.55470,0.25325,0.13589,-0.23901,1.26031,-0.37843,0.39019,0.50000
2024-03-21,-0.16600,0.18296,1.17565,-0.32032,0.16292,-0.32714,-0.42203,0.50000
2024-03-22,0.50297,1.04779,-0.25888,-0.50330,0.19693,0.63288,-0.37760,1.00000
2024-03-23,-0.77141,1.18395,-1.90176,-1.23160,-2.38168,3.14798,0.23700,
2024-03-24,-1.51247,0.51294,-1.90176,-2.25868,,-2.44422,-2.03827,
2024-03-25,-0.16418,0.58325,-0.36389,0.00241,-0.21838,-0.73606,1.25194,1.00000
2024-03-26,-0.16845,0.34611,-0.10559,-0.76319,-0.39244,1.17471,-0.42395,0.00000
2024-03-27,-0.52809,0.31344,0.10894,0.26160,0.53466,0.09712,-0.17728,0.80000
2024-03-28,-0.52479,0.21912,-0.32527,-0.23683,-0.48642,1.37347,-0.65135,0.33333
2024-03-29,0.20130,-0.94372,-0.13540,-0.51924,-0.53868,-0.33638,0.89372,1.00000
2024-03-30,-0.52738,-0.45733,0.43023,-0.54784,-0.02686,0.80772,-0.42129,0.50000
2024-03-31,-1.51247,0.93232,-0.94685,2.87671,-1.62776,0.35188,-1.12816,
2024-04-01,-0.77141,0.93232,-0.94685,0.30902,-0.18789,0.81789,-0.67311,
2024-04-02,0.30734,0.64907,-0.00088,0.25370,0.43760,0.60337,-1.10077,1.00000
2024-04-03,-0.02098,0.91909,-0.37357,0.71496,0.07535,0.04997,-0.87905,1.00000
2024-04-04,0.20159,1.23584,0.42094,0.25163,0.20826,-0.33640,0.09743,1.00000
2024-04-05,-0.02102,0.63344,0.59561,-0.77008,0.15687,0.61193,-0.51500,1.00000
2024-04-06,-0.77141,0.68069,-0.94685,0.30902,-0.87388,2.21595,-1.12816,
2024-04-07,-1.06783,0.59681,-1.42430,-1.43702,-2.85643,4.26642,-0.94614,
2024-04-08,0.95188,0.05901,0.43474,0.32669,0.41535,1.06801,0.12428,1.00000
2024-04-09,-0.41052,0.92116,-0.78128,-0.44568,-0.25777,1.80351,-0.49402,1.00000
2024-04-10,0.20186,-0.25210,-0.12218,0.07887,0.23328,0.68069,-0.87904,0.66667
2024-04-11,-0.02113,1.04775,-0.37422,1.10900,-0.58325,-0.05680,-0.65154,1.00000
2024-04-12,0.17592,-0.04425,-0.33702,0.31313,0.86554,-0.10230,-0.03620,0.66667
2024-04-13,-1.51247,-0.32583,-1.13783,-1.43702,-3.79224,-2.44422,1.78418,
2024-04-14,-1.51247,-0.74521,0.48552,-0.71806,-0.84512,-1.51219,-1.12816,
2024-04-15,-0.50490,-0.55235,-0.60040,0.71712,-0.49757,-1.26806,-0.42288,1.00000
2024-04-16,-0.77141,0.09356,0.00807,0.30902,0.13801,0.35188,1.14710,
2024-04-17,0.20210,0.43112,-0.61295,1.26258,-0.41209,-0.80243,-0.19648,0.00000
2024-04-18,-0.14384,-0.46845,-0.02176,-0.07036,1.06225,0.04343,0.06422,1.00000
2024-04-19,-0.09347,0.16859,-0.32965,-0.07123,0.60242,0.67373,-0.32556,0.33333
2024-04-20,-0.53375,0.11302,-0.84516,0.06416,-0.11975,0.38749,0.70256,0.50000
2024-04-21,-0.88725,-0.55239,-1.30921,-1.48726,-0.94527,-1.72980,0.34289,1.00000
2024-04-22,-0.15185,0.27675,-0.01796,-0.16382,0.90704,0.05723,0.21007,1.00000
2024-04-23,-0.30747,0.67342,-0.70615,-0.71712,0.85484,-0.05716,-0.09371,1.00000
2024-04-24,-0.53598,0.60375,-0.61292,0.92387,0.10615,-0.28638,-0.42399,0.33333
2024-04-25,-0.31541,0.24978,-0.98984,-0.61238,0.17520,0.16315,0.13059,0.00000
2024-04-26,0.42415,0.05116,-0.13557,0.06283,0.85054,-0.53264,-0.65138,1.00000
2024-04-27,-0.02038,1.13144,-0.56491,1.00496,-0.38700,-0.84883,-0.51460,1.00000
2024-04-28,-1.21605,0.59681,-1.13783,-1.23160,0.08350,-1.23258,-0.67311,
2024-04-29,-0.53971,-0.46849,-1.08829,-0.77155,-0.62057,0.27449,-0.65153,1.00000
2024-04-30,1.45178,-0.32583,0.00807,-1.23160,0.54093,-0.58016,0.69205,
2024-05-01,1.59020,0.05252,-0.34507,-0.99578,0.55143,-1.22919,0.32424,0.50000
2024-05-02,-0.16915,0.12409,-0.25628,-0.77508,0.18936,0.22755,-0.19640,1.00000
2024-05-03,-0.16520,-0.32564,-0.60295,-0.07421,0.76000,-0.18871,0.16367,0.80000
2024-05-04,-0.77141,0.51294,-0.94685,-1.23160,-0.23460,-1.51219,0.69205,
2024-05-05,-0.77141,0.51294,0.48552,-1.23160,-0.25157,1.28391,-0.21806,
2024-05-06,-0.31516,-0.06965,-0.18435,0.20746,0.70813,-0.05001,-0.27130,0.75000
2024-05-07,-0.31683,0.50435,-0.13115,-0.07312,0.45273,0.63820,-0.87890,0.75000
2024-05-08,-0.15921,0.65783,-0.73466,0.89342,0.63016,0.01055,-0.06036,0.50000
2024-05-09,-0.77141,1.35170,-0.94685,-0.71806,-0.70865,2.21595,-0.21806,
2024-05-10,-1.51247,0.34519,-1.23332,-0.92348,-1.31376,0.63149,-0.85513,
2024-05-11,-0.47441,-0.35860,-1.07626,-0.29103,0.31311,-0.03795,-0.99927,0.33333
2024-05-12,-0.32677,0.59681,-0.75586,-0.20452,0.55013,-0.58016,-0.67311,
2024-05-13,0.72663,0.38245,-0.27403,-0.17276,1.15739,-0.41139,-0.71899,0.66667
2024-05-14,0.20281,0.93816,0.52000,0.61124,0.43058,-0.79159,-0.19615,0.50000
2024-05-15,0.05123,0.33442,-0.12426,-0.30124,1.08604,-0.24418,-0.38431,0.66667
2024-05-16,-0.16886,-0.50057,-0.65980,-0.51883,-0.44008,-0.75555,1.11954,1.00000
2024-05-17,-0.02042,0.26115,-0.60288,-0.02109,0.37781,0.07508,-0.51477,0.66667
2024-05-18,-1.21605,0.17743,-1.61528,-0.71806,-1.14760,0.81789,0.23700,
2024-05-19,-1.51247,1.18395,-1.90176,1.13068,-2.24184,0.63149,-0.49109,
2024-05-20,-0.16930,0.52374,0.12350,-0.51880,0.10002,1.02224,-0.65153,1.00000
2024-05-21,-0.11294,0.32902,-0.45371,-0.41603,0.09570,1.18550,-0.42318,0.66667
2024-05-22,0.44665,0.15324,-0.20015,1.78144,-0.11393,-0.07003,0.09298,0.00000
2024-05-23,0.20119,-0.76207,1.40688,-0.62233,-0.45945,-0.24308,-0.19648,1.00000
2024-05-24,0.57946,0.31497,-0.81788,-0.41187,-0.20865,1.31891,-0.65130,0.00000
2024-05-25,0.26608,0.59681,-0.94685,-0.71806,0.20849,0.72469,0.51003,
2024-05-26,-0.50318,0.09360,-0.04489,0.17733,0.04188,-0.56366,-0.63802,0.00000
2024-05-27,-0.01984,0.61465,-0.29503,-0.26285,0.67596,0.22386,-0.69674,0.50000
2024-05-28,0.20124,0.00554,-0.75602,-0.10839,-0.11457,1.13801,-0.52747,0.60000
2024-05-29,0.20630,0.08708,-0.29131,-0.02195,0.59181,0.63484,-0.78576,0.33333
2024-05-30,-0.30967,0.44557,0.05788,0.06263,0.56759,0.13625,-0.54018,0.80000
2024-05-31,-0.53983,1.08971,-0.94651,-0.62072,-0.72324,0.97765,-0.69704,1.00000
2024-06-01,0.26608,1.10007,-1.42430,-0.71806,0.14281,0.16547,-0.21806,
2024-06-02,1.15535,0.59681,0.00807,-1.02619,0.42870,0.81789,-0.67311,
2024-06-03,0.20170,-0.62546,0.68863,-0.24943,0.37874,-0.22655,-0.28688,1.00000
2024-06-04,-0.01811,0.09741,-0.54801,-0.10942,-0.06320,1.49852,-0.96685,0.33333
2024-06-05,0.11787,1.77108,-0.08742,0.61714,0.39190,0.35188,-0.94614,
2024-06-06,-0.08187,0.97312,-0.50841,-0.25972,-0.18239,1.53586,-0.87885,1.00000
2024-06-07,1.33924,0.81942,-0.80391,1.20454,0.50276,0.22637,-0.74254,0.66667
2024-06-08,-1.21605,1.18395,1.44044,-1.23160,-0.60287,0.81789,-0.40008,
2024-06-09,-0.66044,0.02615,0.27375,-0.03673,0.53069,0.01758,0.16092,1.00000
2024-06-10,-0.32677,0.93232,0.00807,-1.02619,-0.21113,1.74993,-0.67311,
2024-06-11,-0.31914,-0.41702,-0.16233,-0.14012,0.69073,-0.03552,0.55678,1.00000
2024-06-12,1.20082,-0.66464,-0.42629,-0.49736,0.24439,0.14878,0.13084,0.50000
2024-06-13,1.16884,-0.75827,-0.87389,-0.76048,-0.42085,-0.33376,1.21181,1.00000
2024-06-14,0.42707,-0.49428,-0.18975,-0.47523,0.60071,0.47224,-0.19580,1.00000
2024-06-15,1.74820,-0.15807,-0.46939,-0.71806,0.52972,-0.58016,1.14710,
2024-06-16,-0.90972,1.20253,-0.65821,-0.06336,-1.15105,1.77650,-0.69702,1.00000
2024-06-17,-0.16935,0.58643,0.69091,-0.51969,-1.13216,0.59563,-0.65154,1.00000
2024-06-18,-0.32677,0.59681,-0.94685,-1.02619,-0.89240,2.68196,-0.67311,
2024-06-19,0.57172,0.48557,1.02480,-0.26283,-0.46931,-0.33627,-0.28742,1.00000
2024-06-20,0.20777,-0.76172,-0.15936,-0.03481,0.67244,-0.00891,0.07481,1.00000
2024-06-21,0.71072,-0.32583,-1.42430,-0.20452,-0.70865,2.21595,-1.12816,
2024-06-22,-0.16925,0.73715,-0.85148,-1.03138,-1.41547,2.60893,-0.87905,0.50000
2024-06-23,-1.51247,-0.07420,0.00807,-0.20452,-0.71364,1.28391,-0.21806,
2024-06-24,-0.32677,0.26131,-1.71078,-0.40994,-1.28152,2.58876,-0.40008,
2024-06-25,-0.15451,0.32640,-0.81513,0.76772,0.61765,-0.10672,0.27255,0.33333
2024-06-26,-0.02026,1.20852,-0.37282,-0.62919,-0.22840,1.31608,-0.51496,1.00000
2024-06-27,0.63772,1.13130,-0.53034,0.57210,0.77048,-0.25500,0.99161,1.00000
2024-06-28,1.34662,0.53656,-0.21768,0.05783,1.11279,-0.31393,-0.26210,0.66667
2024-06-29,-0.16045,0.43639,-0.36238,-0.20298,0.20156,-0.76869,1.37858,1.00000
2024-06-30,-0.16914,-0.13290,0.46188,-0.77522,0.38000,-0.29134,0.69160,1.00000
2024-07-01,0.71072,1.10007,-1.42430,2.36317,-0.33461,-0.58016,-0.67311,
2024-07-02,0.71072,0.93232,-0.46939,-0.20452,0.46237,0.81789,-0.67311,
2024-07-03,0.57646,0.78697,-0.58245,0.68890,0.21146,0.36625,-0.87839,0.66667
2024-07-04,3.98024,-0.49538,-0.61295,-0.51676,-0.57997,-0.10340,-0.87904,1.00000
2024-07-05,0.94303,-0.26882,-0.01917,0.58768,0.80595,-0.33641,0.16712,0.66667
2024-07-06,-0.16442,0.81105,-0.82989,0.15802,0.65859,-1.10491,0.00873,0.50000
2024-07-07,-0.53588,0.56415,-0.82991,-0.49722,-0.58669,-1.03034,1.75251,0.00000
2024-07-08,-0.31747,1.00684,-0.46343,-0.77031,-0.42438,0.68923,-0.42400,0.00000
2024-07-09,-0.45642,0.65413,0.01231,0.05333,0.60236,-0.03225,-0.28436,1.00000
2024-07-10,-0.01585,0.16984,-0.63653,0.39879,0.47352,-0.65300,0.30690,0.50000
2024-07-11,-0.09123,-0.63637,-0.03462,1.05945,0.00304,-0.28484,-0.64902,0.00000
2024-07-12,-0.16932,1.21511,-0.46942,-0.77522,-0.55171,1.30457,-0.42401,1.00000
2024-07-13,0.22089,1.33946,-0.24052,1.26450,0.05024,0.30371,-0.50861,1.00000
2024-07-14,-0.88251,1.21553,-1.29632,1.36936,-1.36494,-0.48424,-0.19147,1.00000
2024-07-15,-0.16213,-0.03279,-0.61291,1.77261,-0.58718,-0.33633,-0.65145,0.00000
2024-07-16,-0.01287,-0.30068,-0.13878,-0.49628,0.63227,-0.67824,0.84309,1.00000
2024-07-17,0.94257,0.67293,0.31323,0.98946,0.59155,-0.38409,-0.05987,0.50000
2024-07-18,-0.03035,0.93232,-0.27841,-0.71806,0.69712,-0.58016,-0.40008,
2024-07-19,0.43196,0.09300,0.09034,-0.10702,0.69032,0.29749,-0.62931,0.33333
2024-07-20,-0.45347,0.39934,-0.07921,-0.39362,0.37520,-1.25282,-0.78405,0.50000
2024-07-21,-0.76102,-0.40241,-0.60945,-1.03023,-0.86971,-1.26518,1.56611,1.00000
2024-07-22,0.42793,1.04757,-0.33256,-0.74416,0.38693,0.04038,-0.78584,0.33333
2024-07-23,0.21938,0.65240,-0.37071,-0.37946,0.69823,0.25258,-0.20243,0.50000
2024-07-24,0.85893,0.76457,-0.18292,-0.51265,0.82068,-0.67336,-0.30907,
2024-07-25,0.26608,0.17743,-0.85135,0.00089,0.61458,-0.48695,-0.67311,
2024-07-26,2.63748,0.34519,-1.04234,-0.82077,0.45445,-0.67336,-0.67311,
2024-07-27,1.45178,-0.32583,-0.94685,-0.20452,0.54093,0.35188,-0.21806,
2024-07-28,-0.03035,0.51294,-0.94685,-0.71806,0.58469,-1.51219,-0.21806,
2024-07-29,0.21558,-0.41093,0.01478,-0.00313,0.33019,0.19006,-0.42221,1.00000
2024-07-30,0.62559,-0.76125,-0.76234,-0.10103,0.23033,0.49120,-0.63702,1.00000
2024-07-31,0.97366,-0.19168,-0.13656,0.13842,0.71182,0.36174,-0.87900,0.66667
2024-08-01,0.51530,1.00581,-0.16746,-0.34269,0.93323,0.45079,-0.31187,1.00000
2024-08-02,0.20125,-0.69316,-0.61228,-0.00454,-0.48131,1.21070,-0.42401,0.66667
2024-08-03,-0.77141,0.93232,-0.46939,-0.20452,0.29826,-0.11414,-0.21806,
2024-08-04,-1.51247,0.51294,-0.46939,-0.20452,-0.54481,-0.11414,-0.67311,
2024-08-05,0.08854,-0.14461,-0.31437,-0.97753,0.12475,0.52900,-0.42375,0.50000
2024-08-06,0.22625,-0.51045,-0.58611,0.45536,0.10360,-0.31449,1.30842,1.00000
2024-08-07,-0.15570,0.06659,-0.59640,0.43492,0.40231,0.12380,-0.64488,0.00000
2024-08-08,-0.13460,1.21553,0.05152,0.20510,0.81044,0.18572,-0.41121,1.00000
2024-08-09,-0.16931,0.27203,0.81332,-0.18223,0.19383,-0.33641,-0.42401,0.00000
2024-08-10,-0.77141,-0.15807,0.00807,-0.20452,-0.08637,-1.04617,1.60216,
2024-08-11,0.58971,-0.21555,-0.42944,-0.06694,0.31646,-0.76347,-0.05063,0.00000
2024-08-12,0.20206,-0.16778,0.81341,-0.25598,0.35517,-0.29259,-0.42397,1.00000
2024-08-13,-0.03035,0.51294,0.48552,-0.71806,0.47045,0.35188,-0.21806,
2024-08-14,2.19284,0.09356,0.00807,1.33610,0.67528,1.28391,0.69205,
2024-08-15,0.71072,0.09356,-0.46939,0.30902,0.52597,0.81789,-0.21806,
2024-08-16,0.20162,0.33768,-0.37375,-0.51604,-0.57292,1.44193,-0.87904,0.00000
2024-08-17,-0.03035,0.51294,0.96298,-1.23160,0.24908,0.35188,-0.21806,
2024-08-18,-1.51247,-0.32583,0.48552,-0.71806,-0.86468,-1.51219,0.69205,
2024-08-19,-0.03035,0.09356,-0.94685,-0.71806,0.63565,-0.58016,-0.67311,
2024-08-20,-0.31151,1.07945,-0.06194,0.08273,0.71200,-0.06421,-0.77305,1.00000
2024-08-21,-0.24113,-0.12019,0.28947,-0.17569,0.58848,-0.88166,-0.51480,0.50000
2024-08-22,-0.23957,0.18469,-0.54592,-0.21385,0.55571,-0.08874,0.60469,1.00000
2024-08-23,-0.02093,-0.45672,-0.21010,-0.61866,0.61397,-0.53747,0.41718,0.50000
2024-08-24,-0.47822,-0.77497,-0.76146,0.68841,0.24035,0.37128,-0.02335,0.00000
2024-08-25,-0.16931,1.00579,1.40329,-0.77562,-0.52379,-0.33386,-0.19646,1.00000
2024-08-26,0.20118,0.35244,1.16830,0.25066,-0.53185,-0.33639,-0.42401,0.00000
2024-08-27,0.71072,0.93232,-0.46939,0.30902,0.29714,0.81789,-1.12816,
2024-08-28,-0.02112,0.30671,0.42042,0.78281,0.28499,-0.47603,-0.65153,1.00000
2024-08-29,0.51300,1.04772,-0.51431,-0.58638,-0.27321,1.12503,-0.60596,1.00000
2024-08-30,0.72369,-0.72008,-0.33402,0.66301,1.04823,0.05698,0.11532,1.00000
2024-08-31,0.11787,1.51945,-0.27841,-0.82077,0.48739,0.25867,-0.76412,
2024-09-01,-0.14410,0.56213,0.63003,-0.16242,0.74523,-0.48765,-0.34336,1.00000
2024-09-02,-0.13810,0.00232,-0.45428,-0.32027,0.41149,-0.54706,0.45763,0.50000
2024-09-03,1.83130,0.43428,-0.61146,-0.38857,0.46533,-0.66164,0.47882,0.50000
2024-09-04,0.22452,0.23456,-0.42771,1.04218,-0.06944,-0.75081,-0.77772,1.00000
2024-09-05,0.27529,0.46324,0.42093,-0.51968,0.37017,-0.80242,0.05314,0.50000
2024-09-06,0.27572,0.55072,0.42095,0.32010,0.41132,-0.84903,-0.69704,0.50000
2024-09-07,-0.50189,0.30072,-0.35440,-0.40223,0.58801,-0.49694,0.81547,0.00000
2024-09-08,-0.90616,1.04779,-0.73380,-0.89793,-1.77589,-0.23555,-0.19593,1.00000
2024-09-09,-0.31756,0.57775,1.31158,-0.26291,-0.58076,-0.84902,-0.87906,1.00000
2024-09-10,-0.53667,0.37238,0.74241,-0.17142,0.16486,-1.23894,-0.41735,0.25000
2024-09-11,0.20385,0.63307,-0.46939,0.63777,0.39585,-0.03747,-0.33298,1.00000
2024-09-12,0.26608,0.26131,-0.18292,-0.40994,0.72302,-0.39375,-0.67311,
2024-09-13,0.95055,0.29067,-0.58102,0.08728,0.30151,0.65352,-0.87880,0.66667
2024-09-14,1.45178,0.93232,-0.75586,-0.71806,0.75032,-0.76656,-0.40008,
2024-09-15,0.71072,-0.15807,-1.42430,-0.71806,0.28423,-0.58016,0.23700,
2024-09-16,1.08738,-0.14769,-0.45826,-0.63788,1.04488,-0.31644,-0.85360,0.25000
2024-09-17,1.15535,0.34519,-0.56488,0.61714,0.45739,0.25867,-1.03715,
2024-09-18,1.11719,0.67054,-0.42196,0.56595,0.28664,-0.56942,-0.60603,0.33333
2024-09-19,0.20399,1.13166,0.57621,-0.03927,0.58026,-0.25280,-0.74070,1.00000
2024-09-20,-0.16911,0.71800,0.23377,-0.61234,0.29692,0.33278,-0.65153,0.50000
2024-09-21,-0.03035,0.93232,-1.42430,-0.20452,-1.68394,3.14798,-1.58322,
2024-09-22,0.21165,-0.55238,-0.72734,-0.92680,-0.21229,0.38911,1.08397,1.00000
2024-09-23,-0.15930,0.28711,-0.94869,-0.23650,-0.01064,1.25026,-0.33362,0.50000
2024-09-24,-0.16935,1.04263,0.92960,-0.51967,-0.69862,-0.10339,-0.65153,1.00000
2024-09-25,0.77267,0.51788,0.23821,0.62200,0.96038,-0.36242,-0.87404,0.16667
2024-09-26,-0.03035,0.68069,0.48552,-0.71806,0.50648,0.16547,-0.21806,
2024-09-27,0.71072,0.26131,-0.18292,0.30902,0.66426,-0.58016,-0.94614,
2024-09-28,-0.77141,0.93232,0.48552,-0.20452,-1.04878,-0.58016,-2.03827,
2024-09-29,-0.27742,1.18395,-0.31021,-0.54685,0.35041,-0.11414,-1.27988,
2024-09-30,-0.16789,0.27263,-0.00918,-0.76399,0.17842,0.18273,-0.87678,0.80000
2024-10-01,-0.01915,0.77874,-0.47809,0.07612,0.88706,-0.47427,-0.39178,1.00000
2024-10-02,0.12708,1.21540,1.26367,-0.62233,-0.37106,-0.98881,-0.65146,1.00000
2024-10-03,0.42377,0.07942,-0.37371,-0.51741,-0.39808,-0.47608,1.11879,0.00000
2024-10-04,-0.03035,1.18395,-0.18292,-1.02619,0.69492,-0.76656,-0.67311,
2024-10-05,-0.03035,1.10007,0.00807,-0.71806,0.47045,-0.11414,0.69205,
2024-10-06,-0.53988,1.08923,0.69086,-1.28997,-0.49694,-1.50144,-0.87906,1.00000
2024-10-07,-0.16930,-0.51044,-0.13540,-0.51964,-0.53927,-0.33610,1.12135,1.00000
2024-10-08,-0.77141,0.59681,0.00807,-1.23160,0.31778,-1.51219,-0.67311,
2024-10-09,0.23946,0.15701,-0.23386,1.26960,0.71297,-0.28641,0.34643,1.00000
2024-10-10,-0.31755,-0.76206,-0.75617,-0.62229,-0.46143,0.51357,-0.56052,1.00000
2024-10-11,0.97054,0.71306,-0.51298,-0.49296,0.53858,0.11913,-0.87883,0.66667
2024-10-12,-0.77141,0.59681,-0.94685,-0.71806,0.54093,-1.51219,-1.12816,
2024-10-13,0.56250,1.18395,-1.90176,-0.82077,-0.74716,0.25867,-0.76412,
2024-10-14,0.71072,0.34519,-0.66037,-0.40994,0.69287,-0.39375,-0.94614,
2024-10-15,-0.15811,0.54463,0.31268,-0.39531,0.41640,-0.14758,-0.64979,0.66667
2024-10-16,-0.01748,0.18479,-0.81125,0.58433,0.30747,-0.75361,-0.51340,0.60000
2024-10-17,0.42557,-0.14909,-0.43814,-0.35044,0.20732,0.47903,-0.35737,0.75000
2024-10-18,0.12752,0.02533,-0.75604,0.56607,0.32971,-0.84884,-0.01546,1.00000
2024-10-19,-0.52377,-0.11470,-0.84553,0.92935,-0.46143,-0.74843,-0.19624,0.00000
2024-10-20,-0.47726,0.43411,-0.19542,-0.67574,0.74604,-0.62837,0.36407,0.00000
