date,news_sentiment_accel_1d_z21,news_topic_entropy_daily_z21,news_sentiment_extreme_1d_z21,news_topic_shock_1d_z21,news_topic_intensity_MacroRF_1d_z21,news_topic_intensity_MonPolicy_1d_z21,news_topic_intensity_Geopol_1d_z21,news_sentiment_level_21d_z63,news_topic_entropy_level_21d_z63,news_topic_intensity_OilGas_21d_z63,news_topic_intensity_Fiscal_21d_z63,news_sentiment_level_63d_z1y,Z_IMO_return,Z_IMO_vol_real21,Rel_IMO_RTSOG,Z_USD_RUB_trend21,Z_ADX_IMOEX,Z_IMO_trend21,Z_RTSOG_trend63,Z_IMO_trend63,Z_RGBITR_trend63,Z_RUCBTRNS_trend63,IMO_fwd_log_ret_3d
2024-06-20,1.310730,0.457200,0.000000,-0.778440,1.088380,-0.297270,0.633020,-0.207650,0.064430,2.033950,0.767020,-0.983550,2.300241,2.009474,0.035995,-1.906787,1.624943,-1.911567,-1.848538,0.678315,-1.928598,0.494529,7.681865
2024-06-21,-0.778250,0.430080,,-0.683610,0.306380,0.609190,-0.586010,-1.155750,0.565320,1.976480,0.630920,-0.997800,0.122929,1.779974,0.031940,-1.787543,1.824548,-1.868187,-2.009270,0.610133,-1.925479,0.386991,-1.287395
2024-06-24,0.669770,0.214680,,-0.137210,0.013990,-0.167800,0.047080,-0.013810,-0.381000,1.073460,1.359870,-0.764780,-0.014564,1.674069,-0.004197,-1.709223,1.901420,-1.839808,-2.148639,0.533190,-1.918131,0.283322,3.973842
2024-06-25,0.003010,0.455500,0.000000,0.257110,2.096130,-0.525890,0.849550,0.329700,-0.199010,0.990770,0.989290,-0.820060,0.552510,1.592418,-0.005389,-1.645734,1.865348,-1.788481,-2.204678,0.456598,-1.903768,0.165907,5.577051
2024-06-26,0.024190,-0.839840,0.000000,-0.212050,-0.718530,-0.389880,-0.722510,0.973740,-0.824120,0.814140,1.270670,-0.710760,1.025326,1.206829,0.004093,-1.545125,1.515096,-1.681452,-2.238791,0.383844,-1.881916,0.055995,4.572017
2024-06-27,-0.391480,0.588330,0.000000,-0.267530,1.850080,0.223940,1.355150,1.443940,-0.536750,0.808150,0.826640,-0.515680,0.123716,1.106999,-0.032019,-1.574660,1.250024,-1.598440,-2.127355,0.304755,-1.871164,-0.063983,3.627952
2024-06-28,0.439310,1.027780,0.000000,-0.863450,1.159560,1.961460,-0.559780,1.279760,-0.378660,0.976540,0.668680,-0.463690,0.252598,1.004577,0.000493,-1.615321,0.990198,-1.537997,-2.064299,0.216588,-1.854848,-0.183221,7.011785
2024-07-01,-0.493940,0.861860,,2.268570,2.420730,0.681570,-0.491900,0.715490,-0.903200,0.354020,0.099050,-0.614540,0.778541,0.987099,0.010356,-1.596386,0.576888,-1.456687,-2.055210,0.124115,-1.841368,-0.290634,5.108034
2024-07-02,0.064180,1.292350,,1.076840,0.022330,0.617270,-0.430020,1.530680,-0.715580,0.223110,0.213770,-0.570970,0.680184,0.699587,0.003267,-1.559332,-0.195432,-1.339209,-2.003804,0.034821,-1.825449,-0.396723,-5.525443
2024-07-03,-0.164890,-0.155870,0.000000,-1.079130,1.970110,0.083950,-1.063690,2.444590,-0.876910,0.164840,0.276460,-0.386940,-0.402623,0.075962,0.000703,-1.495348,-1.018455,-1.201206,-1.993643,-0.074276,-1.808884,-0.511539,-7.120787
2024-07-04,0.298300,-1.320510,0.000000,-1.106110,-0.933150,3.806990,-1.064420,2.403290,-0.974920,0.185280,0.273090,-0.609720,-1.527731,0.293432,0.005230,-1.407066,-1.345405,-1.139761,-2.112132,-0.222168,-1.791050,-0.638185,-7.417593
2024-07-05,0.085220,0.605100,0.000000,-0.611640,0.856160,0.049080,0.640440,2.519280,-0.947960,0.172540,-0.003950,-0.651410,0.428162,0.172841,0.001911,-1.312071,-1.515704,-1.092991,-2.175268,-0.368184,-1.779424,-0.778257,-8.591463
2024-07-08,0.008170,-1.330360,-1.907530,-0.163560,-1.168900,-0.575690,-0.747400,1.743040,-0.913950,-0.975570,-0.608710,-0.419950,-0.322721,0.082063,-0.002088,-1.256157,-1.697993,-1.052540,-2.248982,-0.539896,-1.768566,-0.931441,-18.893641
2024-07-09,-1.061320,0.494890,0.815940,-0.792950,-0.078780,-0.621270,-0.628210,1.940400,-0.908850,-0.690310,-0.936280,-0.404650,-1.587130,0.433074,0.007865,-1.207464,-1.414657,-1.103166,-2.382483,-0.755100,-1.758566,-1.102481,-15.281567
2024-07-10,1.193850,0.047730,-0.502970,-0.785660,1.024090,-0.370580,0.656920,0.925210,-0.417350,-1.669800,-1.015410,-0.568420,-1.534833,0.794887,0.003228,-1.185924,-0.904107,-1.184616,-2.564555,-1.027462,-1.752017,-1.284807,-8.944317
2024-07-11,-2.178300,-0.606340,-1.622940,-0.629700,2.136030,-0.359160,-0.881820,1.181400,-0.762470,-1.809530,-1.066590,-0.719610,0.553097,0.816296,-0.012302,-1.165074,-0.294279,-1.259691,-2.663714,-1.299275,-1.743925,-1.470562,-7.049288
2024-07-12,2.717780,-1.393430,0.958660,-0.780210,-1.166170,-0.411550,-0.725690,2.029710,-1.375150,-1.727350,-0.873120,-0.532820,-0.219873,0.761232,0.002016,-1.092250,0.041675,-1.365612,-2.750195,-1.586643,-1.738251,-1.658937,-5.316989
2024-07-15,-0.057190,-1.302020,-1.606550,0.500960,1.888770,-0.404860,-0.833680,2.432050,-2.000390,-1.834890,-2.443910,-0.185400,-1.046128,0.623304,-0.000004,-1.126996,0.560800,-1.581472,-2.866916,-1.896255,-1.741941,-1.842778,-2.924346
2024-07-16,0.812690,0.580270,0.781560,-0.171500,-0.917170,-0.328160,1.466310,1.717360,-1.996540,-1.600740,-2.470670,-0.489060,0.949013,0.913518,0.002099,-1.160825,1.157286,-1.747542,-2.899140,-2.156748,-1.748970,-2.012238,7.594363
2024-07-17,-0.687290,0.456290,-0.396140,-0.586320,0.558180,0.154720,-0.464910,1.307190,-1.603310,-1.174170,-2.911440,-0.425360,0.234106,0.118308,-0.004932,-0.998173,1.438753,-1.829951,-2.889245,-2.372289,-1.760832,-2.141327,7.097971
2024-07-18,0.431970,1.677590,,-0.471180,-0.807040,-0.041040,-0.167630,0.720650,-1.276320,-1.025920,-2.749070,-0.241510,0.872716,-1.351068,0.009090,-0.388692,1.700112,-1.763178,-2.869333,-2.527825,-1.768509,-2.227001,8.629958
2024-07-19,-0.417080,0.623150,-0.704440,-0.490740,-0.668890,-0.055120,-0.762860,0.520200,-1.467470,-0.847500,-2.388770,-0.292510,0.916959,-3.022417,-0.002699,0.001434,1.400827,-1.764954,-2.848282,-2.632628,-1.771502,-2.273360,5.258102
2024-07-22,2.544400,0.260970,-0.629220,2.938090,-0.996710,-0.013390,-0.741260,1.375910,-2.255080,-0.672870,-2.038940,-0.232060,0.561579,-2.378643,-0.005541,-0.012971,0.942333,-1.722726,-2.793396,-2.693968,-1.771035,-2.292037,4.787761
2024-07-23,-1.618330,0.875440,-0.197190,-0.084120,-0.593100,-0.091790,0.198830,1.557330,-2.474950,-0.785980,-1.920850,-0.124450,0.185009,-2.052489,-0.006970,0.028145,0.558472,-1.644752,-2.715270,-2.707683,-1.771658,-2.296230,1.849686
2024-07-24,0.385510,1.828000,,-0.482520,-0.470830,0.556690,-0.079640,1.164090,-1.776680,-0.603220,-1.966510,-0.118090,0.717054,-1.728583,-0.010349,-0.038201,-0.020609,-1.553887,-2.625832,-2.688359,-1.772818,-2.291625,-3.850855
2024-07-25,-0.580450,1.517970,,-0.516890,-0.239420,1.246990,-0.340080,1.615470,-0.699690,-0.528820,-1.855040,0.050510,-0.145338,-1.822868,-0.013150,-0.475016,-0.595276,-1.526886,-2.535631,-2.663336,-1.770894,-2.283668,-16.204684
2024-07-26,0.594130,1.334220,,0.615850,-0.621380,3.351680,-0.308070,1.910770,-0.410370,-0.834270,-1.742890,0.025550,-1.111030,-1.335247,0.001920,-0.209250,-0.939657,-1.547289,-2.489862,-2.646517,-1.773168,-2.262330,-10.757987
2024-07-29,-1.182000,-0.269580,0.942460,-0.405540,-0.583130,-0.180100,-0.555290,0.874310,1.398070,-0.312560,-1.530740,-0.198020,-1.892635,-0.226836,0.016400,0.305985,-0.946488,-1.644992,-2.501697,-2.649430,-1.778292,-2.235009,-5.677447
2024-07-30,0.872540,-0.368880,0.942460,-0.783340,-0.462680,0.248480,-0.691470,0.103400,1.114680,-0.671860,-1.326170,-0.334230,1.230659,-0.042875,-0.003404,0.124678,-0.819868,-1.708933,-2.478184,-2.631080,-1.781872,-2.212527,3.279366
2024-07-31,-0.582870,0.471380,0.029620,0.087270,-0.311040,1.731290,-0.815940,0.260670,1.294680,-0.486130,-1.066660,-0.282980,0.267002,-0.282309,-0.003081,-0.593184,-0.761358,-1.785885,-2.446817,-2.602928,-1.777501,-2.183603,-5.222754
2024-08-01,0.855780,0.765440,0.823590,1.009330,0.063520,0.272830,-0.248260,1.125860,1.806950,-0.383440,-0.922210,-0.130640,0.133823,-0.274517,0.000103,-1.371805,-0.754133,-1.843870,-2.423427,-2.564866,-1.763222,-2.143403,-13.165473
2024-08-02,-1.265370,-1.506970,-0.101460,0.350690,-0.517470,-0.430850,-0.478550,0.151370,1.746060,-0.407630,-0.904350,-0.458280,-0.693091,-0.632382,-0.000822,-1.970358,-0.365686,-1.861264,-2.416975,-2.533356,-1.748619,-2.093512,-12.133608
2024-08-05,0.294970,-0.969170,0.000000,0.485090,-1.445620,-0.242400,-0.540120,-0.965810,2.799580,0.046960,-0.433830,-0.381280,-1.452832,-0.101983,-0.010679,-2.549065,0.476794,-1.941825,-2.419428,-2.513863,-1.736638,-2.040824,-2.778015
2024-08-06,0.073570,-0.927060,0.000000,0.572980,0.715820,-0.393330,2.545290,-1.001870,2.420390,-0.118980,-0.398960,-0.512520,0.412629,-0.039741,0.004955,-2.611013,1.244087,-1.988149,-2.420539,-2.487584,-1.723147,-1.986351,2.791665
2024-08-07,-0.011840,-0.441580,0.000000,-0.919780,2.781800,-0.733310,-0.662110,-1.384430,2.222420,-0.578190,-0.220420,-0.624920,1.384077,-0.141016,0.006745,-2.470425,1.718043,-1.923428,-2.397550,-2.450595,-1.705663,-1.941163,2.059040
2024-08-08,0.121630,0.317990,0.000000,-1.118730,1.619180,-0.648350,-0.453770,-0.865530,1.908380,-0.464460,-0.091960,-0.512560,-0.473280,-0.934449,0.007741,-2.270647,1.763508,-1.824208,-2.387008,-2.421375,-1.678828,-1.891377,-3.516528
2024-08-09,-0.432130,-0.685480,0.000000,-1.085850,0.725860,-0.685810,-0.485790,-0.710640,1.659050,-0.112180,-0.286860,-0.547080,0.071170,-0.954478,0.000630,-2.030731,1.746756,-1.756518,-2.388177,-2.393269,-1.648269,-1.838999,3.728978
2024-08-12,-0.132940,-0.786140,0.000000,0.841790,-1.071630,-0.408050,-0.604440,-1.184420,2.047030,0.552290,-0.200720,-0.565380,0.071311,-0.908767,0.040591,-1.511118,1.708717,-1.686127,-2.413903,-2.366186,-1.615636,-1.777476,2.659967
2024-08-13,1.434920,0.986800,,-0.247680,-0.703160,-0.043680,0.274640,-1.422170,2.137820,0.894720,-0.257480,-0.390030,1.209350,-1.099389,0.025847,-0.747248,1.161091,-1.545866,-2.438720,-2.332752,-1.582513,-1.710787,-0.781294
2024-08-14,-1.404640,1.159280,,-0.229840,2.020670,1.993620,1.065940,-1.490080,2.026780,0.962500,-0.031030,-0.296310,-0.298714,-1.358864,-0.029581,-0.399821,0.530168,-1.456492,-2.442917,-2.305037,-1.553252,-1.643233,-6.581925
2024-08-15,0.335710,1.049680,,-1.120950,0.613110,0.573760,0.202300,-1.485680,1.935040,1.033280,0.129270,-0.121940,-0.824393,-1.092586,-0.014636,-0.258239,0.153717,-1.405246,-2.436794,-2.285385,-1.532781,-1.583497,-11.272454
2024-08-16,0.488390,-2.018000,0.000000,-0.713830,-1.362080,-0.390000,-0.997000,-1.452090,1.341040,1.048110,0.628200,0.066710,-0.086960,-1.493961,0.005030,-0.034459,-0.153987,-1.397293,-2.426792,-2.261240,-1.518092,-1.532302,-8.287192
2024-08-19,1.100480,1.175910,,1.823170,-0.619080,0.161010,-0.229420,-1.316000,1.355490,1.383380,0.458880,-0.337840,-1.279701,-1.167583,0.001736,0.266478,-0.069561,-1.452171,-2.419441,-2.239153,-1.501239,-1.485012,-7.154951
2024-08-20,0.151540,0.085880,0.000000,-0.528720,0.824010,-0.763240,-0.912480,-0.275860,1.467340,1.591480,0.294850,-0.153980,0.140073,-1.331469,0.013331,0.797433,0.220335,-1.520450,-2.422052,-2.220669,-1.484258,-1.445477,-6.045911
2024-08-21,-0.655420,-0.200010,0.000000,-0.493590,0.796880,-0.630450,-0.730380,-0.473880,1.345500,1.922850,0.035400,-0.413080,0.363988,-1.277203,0.008185,1.441585,0.599292,-1.587764,-2.420538,-2.202082,-1.465879,-1.403810,-13.007499
2024-08-22,-0.035630,-0.136110,0.000000,-0.674420,-0.774590,-0.563450,1.367570,-0.991760,1.163080,1.706590,0.072400,-0.217120,-0.884684,-1.301985,-0.001811,2.006655,1.305860,-1.701693,-2.416137,-2.183271,-1.442580,-1.360265,-0.529054
2024-08-23,-0.204350,-0.167010,0.000000,-0.752270,-1.278380,-0.276170,1.088460,-0.969700,1.447560,2.020390,-0.438360,-0.305780,-1.431320,-0.512511,0.000029,2.445384,2.293345,-1.839646,-2.408428,-2.160048,-1.419891,-1.303750,0.565725
2024-08-26,-0.768320,-1.868520,0.000000,0.177420,-0.352680,-0.013480,-0.759010,-0.692200,0.589790,3.219550,-0.893870,-0.360260,2.750782,2.599314,-0.008973,2.576286,1.326444,-1.851155,-2.376274,-2.125180,-1.402989,-1.247294,4.663367
2024-08-27,-0.112670,0.959520,,-0.518730,0.394100,1.323720,-0.740250,-0.130100,0.872750,3.049650,-0.637790,-0.357880,-0.655543,1.480480,-0.005137,2.491495,0.505028,-1.820382,-2.345902,-2.099102,-1.383583,-1.197231,-6.759466
2024-08-28,-0.513680,-0.548810,0.000000,-0.720400,1.759380,-0.364500,-0.974030,0.026490,0.815970,3.148200,-0.888940,-0.554650,-0.518991,1.096093,-0.000556,2.386332,0.451179,-1.839076,-2.313773,-2.073827,-1.363447,-1.152429,-9.920135
2024-08-29,0.233960,-1.411550,0.000000,-0.566850,-1.002790,0.296460,-0.908100,0.004840,0.473450,2.725470,-0.457490,-0.557290,0.513090,1.123011,-0.006370,2.294616,0.428938,-1.838286,-2.267849,-2.041013,-1.339191,-1.101875,-19.695404
2024-08-30,-0.426080,0.729030,0.000000,-0.787500,1.159170,0.493510,0.562550,-0.542810,0.694340,2.228300,-0.300530,-0.761520,-1.182052,1.505915,-0.005767,2.206656,0.801977,-1.861490,-2.226207,-2.008103,-1.318254,-1.037765,-23.438189
2024-09-02,0.081250,-0.323630,0.000000,-0.982670,0.220390,-0.548290,1.961740,-0.566620,0.763480,1.635530,-0.179660,-0.655960,-2.141077,2.565963,-0.016115,2.056470,1.614518,-1.912605,-2.204014,-1.994829,-1.312638,-0.987851,-5.730044
2024-09-03,-0.475300,-0.265590,0.000000,-0.219540,-0.836150,3.033890,1.420760,-0.326680,0.507240,1.372020,-0.429330,-0.589330,-0.176819,1.892938,-0.015928,1.924936,2.067959,-1.900936,-2.183023,-1.986779,-1.307939,-0.964741,9.878098
2024-09-04,1.471640,-1.048580,0.816500,-0.577340,2.673040,-0.119340,-1.048520,-0.298320,0.075470,1.223980,-0.852950,-0.730590,2.041677,2.546382,0.002296,1.813126,2.193910,-1.828436,-2.146201,-1.966964,-1.301739,-0.948512,12.821421
2024-09-05,-0.029200,-0.245200,-0.393970,-1.020610,-0.843000,-0.045010,1.064070,-0.253570,-0.208860,1.405110,-1.220460,-0.553650,0.629869,1.985982,0.010577,1.732656,1.604918,-1.780418,-2.115213,-1.950752,-1.286582,-0.934555,12.311634
2024-09-06,-1.225190,-0.308860,-0.521710,-0.949510,0.952090,-0.047780,-1.017680,-0.067860,0.027940,1.625050,-2.068780,-0.345010,0.273923,1.738356,0.005089,1.667251,1.168402,-1.724834,-2.083442,-1.929199,-1.260175,-0.923003,6.267582
2024-09-09,-0.967930,-1.439050,0.830060,3.872980,-0.716380,-0.571430,-1.054370,1.154050,-1.149310,1.599780,-1.586190,-0.191710,1.757228,2.072067,0.006418,1.608973,-0.122454,-1.631358,-2.041475,-1.899294,-1.230661,-0.887710,5.626874
2024-09-10,1.957500,0.023660,-1.025980,1.376440,0.535500,-0.778510,-0.661410,0.713480,-1.254720,1.729500,-1.924540,-0.228110,-0.475709,1.831840,0.011781,1.496424,-1.644589,-1.570308,-2.013262,-1.874873,-1.199860,-0.823964,-11.053687
2024-09-11,-1.571170,0.084750,0.840580,0.681860,1.111860,-0.034990,-0.606580,1.413470,-1.291050,1.419850,-1.517260,0.017560,0.135308,1.495555,-0.002923,1.310746,-2.258881,-1.548056,-1.988676,-1.857061,-1.173259,-0.778244,0.948222
2024-09-12,1.090850,1.634690,,-0.569870,-0.351950,0.596830,-0.208880,1.352360,-1.054830,1.466080,-1.604040,0.132310,-0.843601,1.456474,-0.007105,1.222516,-2.124946,-1.556466,-1.966365,-1.842438,-1.149297,-0.740372,9.383074
2024-09-13,-0.119010,0.022900,0.011800,-0.155920,0.257250,0.638810,-0.985860,1.685340,-1.136280,1.258410,-1.120850,-0.060270,1.386880,1.594639,-0.005834,1.200606,-2.122772,-1.517294,-1.936090,-1.815193,-1.126940,-0.694635,19.680215
2024-09-16,1.313860,0.832370,-1.301720,0.100430,-0.885310,1.390010,-0.934590,1.401800,0.005540,0.166510,-0.919690,-0.446580,1.259704,1.685547,0.003708,1.193649,-2.263285,-1.448550,-1.909441,-1.774632,-1.097028,-0.622590,8.929982
2024-09-17,-0.003910,1.152330,,-0.605180,0.447300,1.014120,-0.478980,1.321880,-0.002110,0.129840,-0.990520,-0.271140,0.542008,1.452487,0.004596,1.183921,-2.259040,-1.343889,-1.880706,-1.743684,-1.062805,-0.513145,1.782027
2024-09-18,-0.023570,-0.408580,-0.934800,-0.298270,1.560490,1.460990,-0.744630,1.550200,-0.038610,-0.180700,-1.007610,-0.250280,-0.387955,1.352143,0.005770,1.156714,-2.137524,-1.261813,-1.845456,-1.716342,-1.040835,-0.407843,0.997051
2024-09-19,-0.094320,0.011920,0.995110,-0.630710,-0.200500,-0.460160,-0.861040,1.513200,0.209680,0.172440,-1.575930,-0.067520,0.137686,1.256024,0.007660,1.151599,-2.008251,-1.185202,-1.813975,-1.688713,-1.025006,-0.316803,8.153660
2024-09-20,-0.574430,-0.338420,-0.373450,-0.602560,-1.021130,-0.736090,-0.707870,2.253450,-0.047870,0.333490,-1.353100,0.124760,0.376725,1.104868,-0.001746,1.166851,-1.853018,-1.066298,-1.785024,-1.662167,-1.019395,-0.207254,13.386350
2024-09-23,0.693000,-0.304640,-0.373450,-0.166570,-0.616030,-0.728400,0.041980,1.693160,-0.757110,-0.282690,-0.193910,-0.207990,0.554071,0.795762,0.008084,1.190587,-1.673852,-0.866419,-1.759629,-1.637944,-1.026097,-0.108628,5.673229
2024-09-24,-0.480240,-1.561040,0.995110,-0.768410,-0.856900,-0.727270,-0.557370,1.882330,-1.192150,0.301970,-0.118400,-0.103840,0.915480,0.192370,-0.005673,1.219559,-1.491362,-0.702953,-1.740091,-1.610490,-1.021399,-0.006146,1.154081
2024-09-25,0.570900,0.887960,-1.239730,0.096570,1.193610,0.902990,-0.735690,1.907910,-0.838430,0.489150,-0.011260,-0.077980,-0.905510,0.160408,-0.002884,1.253490,-1.331130,-0.537360,-1.726135,-1.589540,-1.020697,0.106157,-1.558907
2024-09-26,-0.609470,1.206160,,0.135820,-0.499940,-0.016150,0.481980,1.886120,-0.508110,0.348570,0.229180,-0.047200,-0.134066,-0.051840,-0.001318,1.308239,-1.265242,-0.316412,-1.712828,-1.573432,-1.018440,0.223053,3.217511
2024-09-27,-0.201440,1.188550,,-0.097640,0.526520,0.697680,-0.187240,1.680430,-0.144600,0.110420,0.362400,-0.044040,0.422935,-0.139506,0.004227,1.377077,-1.186149,-0.022093,-1.701229,-1.559112,-1.024301,0.326960,-1.826184
2024-09-30,-0.867170,-0.920110,0.000000,-0.456570,-1.251990,-0.999520,-0.643360,0.939230,0.922750,-0.172890,0.525070,0.144760,-0.229566,-0.887199,0.007840,1.480837,-1.063458,0.439167,-1.691444,-1.544990,-1.039801,0.442451,-10.876733
2024-10-01,0.861920,0.542590,0.000000,2.031010,0.142330,-0.888150,0.492070,1.047670,1.163090,-0.466430,0.743090,0.478980,-1.364057,-2.430354,-0.001926,1.736304,-1.110765,1.096695,-1.677051,-1.529708,-1.060371,0.588486,-8.885948
2024-10-02,-0.161380,-1.847220,0.000000,0.611740,-1.051260,-0.712670,-0.435830,1.088780,0.814710,0.236660,0.350930,0.725000,-1.404564,-2.048293,0.006498,2.154828,-1.258001,1.695933,-1.671869,-1.522013,-1.075508,0.757754,-1.135473
2024-10-03,-0.541930,-1.641630,0.000000,-1.206480,-0.871250,-0.339900,2.899600,1.010520,0.072430,0.091010,0.225750,0.477560,0.178352,-2.378063,0.004991,2.434427,-1.446999,2.029910,-1.666021,-1.512322,-1.105245,0.928033,3.243063
2024-10-04,1.234650,1.127280,,-1.017670,-0.589100,-0.146350,0.010820,1.030570,0.474830,0.212760,-0.186650,0.679330,0.339551,-2.049411,-0.003222,2.481516,-1.629798,2.167418,-1.646366,-1.493917,-1.137453,1.130835,0.715642
2024-10-07,0.565750,-1.408810,0.000000,2.022140,-0.692540,-0.799950,2.308540,1.101220,-0.850850,0.936750,-0.491440,0.829820,-0.487633,-1.788174,0.006571,2.463809,-1.804222,2.147272,-1.621564,-1.470132,-1.174495,1.317192,-6.699989
2024-10-08,0.154200,1.058380,,0.385890,-0.620360,-0.731120,-0.120730,1.088270,-0.846800,1.009570,-0.740640,1.062080,-0.270491,-2.046436,0.007170,2.374036,-1.892562,1.981637,-1.606782,-1.450014,-1.218067,1.509495,-3.876166
2024-10-09,-0.364950,0.325670,0.000000,1.170150,3.081740,0.101160,0.555720,0.863100,-0.638130,1.066880,-0.657670,1.139440,-1.218718,-1.735694,0.008972,2.292269,-1.784747,1.825672,-1.596918,-1.433216,-1.264434,1.689889,-4.071332
2024-10-10,0.032020,-1.268500,0.000000,-1.397460,-0.645160,-1.032010,-0.552060,0.063480,-1.037870,0.448770,-0.119810,0.687740,0.231996,-1.539305,0.000522,2.235430,-1.659641,1.708877,-1.580021,-1.410096,-1.296627,1.838757,2.963830
2024-10-11,1.126040,0.133130,0.000000,-0.729130,-0.476690,2.921670,-0.741520,-0.003340,-0.919660,0.018060,-0.087400,0.823130,-0.420310,-1.647253,-0.009790,2.130670,-1.490864,1.657320,-1.564917,-1.392128,-1.309650,1.986423,5.298881
2024-10-14,-2.157490,1.020900,,0.322840,0.239850,1.242170,-0.271010,0.359500,0.279800,-0.030090,-1.162010,0.916910,0.470842,-1.739437,0.006752,2.045875,-1.471486,1.572685,-1.552738,-1.373585,-1.306591,2.093897,3.483853
2024-10-15,0.915600,-0.243450,0.000000,-1.030860,-0.248880,-0.757160,-0.556760,0.186070,0.747500,-0.433840,-1.001230,1.071110,1.051825,-1.802656,0.010402,1.986077,-1.437265,1.476299,-1.541890,-1.356345,-1.314148,2.134508,-1.183578
2024-10-16,1.135580,-0.457810,0.000000,-0.415640,2.654240,-0.505670,-0.476210,0.056830,0.461000,-0.928340,-0.993780,1.082590,-0.817138,-1.632766,-0.000106,1.933761,-1.333819,1.348791,-1.538029,-1.345556,-1.344669,2.120175,-6.464519
2024-10-17,-1.351630,-0.540200,0.000000,-1.147230,-0.399640,0.140100,-0.315890,-0.117540,-0.002890,-1.196740,-0.619080,1.041200,-0.743216,-1.491079,-0.000415,1.873401,-1.342805,1.245886,-1.540377,-1.339717,-1.389964,2.063629,-1.891498
2024-10-18,1.246270,-0.309730,0.000000,-1.083490,2.047610,-0.223440,0.517610,-0.272770,-0.463590,-1.482670,-0.761590,0.958840,-0.410825,-1.362709,-0.006892,1.769405,-1.372125,1.141809,-1.545268,-1.336655,-1.431550,2.006998,-1.007481
2024-10-21,-2.377870,0.154410,-0.060040,-0.221620,-0.244260,-0.054940,-0.408820,-0.570490,-0.816410,-1.631470,-1.234980,1.042460,0.605557,-1.290228,0.001114,1.685008,-1.465850,1.042665,-1.555641,-1.335724,-1.475225,1.928584,-2.061914
2024-10-22,1.515730,1.277780,,-0.245280,0.398680,1.407740,0.081090,-0.880950,-0.630730,-1.675980,-1.176950,0.795650,-0.363884,-1.330902,0.003213,1.615753,-1.511900,0.889027,-1.572151,-1.336293,-1.532355,1.829101,-5.989811
2024-10-23,-1.071390,0.235160,0.000000,-0.147960,0.366860,0.647420,-0.741870,-1.723490,-0.086650,-2.527990,-0.450850,0.750100,-0.598636,-1.510466,0.003923,1.562684,-1.395767,0.639168,-1.585943,-1.334893,-1.562779,1.719332,-11.674985
2024-10-24,1.654900,1.003390,,-0.958660,-0.153700,0.696590,-0.143800,-1.620620,0.733830,-2.213960,0.010050,0.775780,-0.515344,-1.516661,0.003575,1.533637,-1.033700,0.401812,-1.587246,-1.326466,-1.583259,1.592275,-20.077669
2024-10-25,-1.676110,-0.031530,0.000000,0.646820,-0.353610,1.629940,-0.705950,-1.971410,0.374370,-1.821430,0.437600,0.808380,-2.063469,-1.094312,-0.002591,1.513573,-0.419473,0.019753,-1.600010,-1.330333,-1.631261,1.455169,-14.890054
2024-10-28,-0.496430,1.223890,,0.510090,-0.225210,1.348680,0.106600,-1.960240,2.031930,-2.513610,0.950960,0.812920,-2.618169,-0.473589,0.010992,1.514000,0.791180,-0.702746,-1.625731,-1.345112,-1.738650,1.260702,-5.684017
2024-10-29,0.180110,-1.806080,0.000000,0.424700,-0.511390,-0.779810,-0.818830,-2.293550,1.241730,-2.597560,1.972940,0.542480,1.279131,-0.213167,0.002429,1.515436,1.866254,-1.506189,-1.648483,-1.357176,-1.885721,1.012382,-1.929151
2024-10-30,-0.426500,-1.654620,0.000000,-0.390320,2.444620,-0.622630,-0.682730,-2.187300,0.682560,-2.586220,1.777080,0.555080,0.873554,-0.165159,-0.004288,1.514530,2.172349,-2.064794,-1.664258,-1.363878,-2.009875,0.724184,-3.214587
2024-10-31,-0.462130,-1.703320,0.000000,-0.290710,-0.728430,-0.185620,-1.097460,-1.719940,0.672970,-2.470800,1.766690,0.267840,-1.575910,0.089521,0.000414,1.482482,2.266079,-2.346988,-1.681225,-1.369611,-2.137349,0.386954,-2.687278
2024-11-01,1.638480,0.285530,0.000000,1.724810,-1.018290,-0.963770,0.974110,-1.900500,0.789610,-2.144250,1.618950,0.580600,0.835352,0.177731,0.002446,1.454055,2.170291,-2.398736,-1.695739,-1.374736,-2.253207,0.024198,7.251996
2024-11-02,-1.347400,-0.074950,0.000000,0.411790,-0.411560,0.101940,-0.679730,-1.998240,0.423290,-1.867700,2.205940,0.409150,1.013486,0.274212,-0.006584,1.430015,1.929845,-2.335113,-1.709488,-1.384216,-2.362294,-0.334165,11.222527
2024-11-05,0.886200,0.234690,0.976670,1.586770,-0.521430,-0.609120,-1.153420,-1.784330,-1.034740,-0.341310,1.858400,0.691280,1.012901,0.635718,0.002900,1.404771,1.660014,-2.197722,-1.716612,-1.388813,-2.491102,-0.740461,12.142600
2024-11-06,-1.122800,-1.218580,0.888760,0.425240,-0.456580,-0.368580,3.645740,-1.426470,-1.355990,-0.321590,1.658970,0.990650,1.607867,1.309608,-0.001500,1.387184,1.160032,-2.023413,-1.717907,-1.387591,-2.576700,-1.137288,14.709726
2024-11-07,1.138860,-1.139460,-1.316620,-0.763050,-0.677610,3.848290,-0.730200,-1.282820,-1.610770,-0.435400,0.911350,1.040130,0.929508,1.351164,0.003893,1.343210,0.811564,-1.819480,-1.703772,-1.383061,-2.595601,-1.525179,14.984896
