TRADEDATE,Z_IMO_return,Z_IMO_vol_real21,RTSOG,Z_USD_RUB_trend21,Z_ADX_IMOEX,Z_IMO_trend21,Z_RTSOG_trend63,Z_IMO_trend63,Z_RGBITR_trend63,Z_RUCBTRNS_trend63
2024-08-09,0.07117,-0.954478,,0.0,1.746756,-1.756518,,-2.393269,-1.648269,-1.838999
2024-08-12,0.071311,-0.908767,,0.0,1.708717,-1.686127,,-2.366186,-1.615636,-1.777476
2024-08-13,1.20935,-1.099389,,0.0,1.161091,-1.545866,,-2.332752,-1.582513,-1.710787
2024-08-14,-0.298714,-1.358864,,0.0,0.530168,-1.456492,,-2.305037,-1.553252,-1.643233
2024-08-15,-0.824393,-1.092586,,0.0,0.153717,-1.405246,,-2.285385,-1.532781,-1.583497
2024-08-16,-0.08696,-1.493961,,0.0,-0.153987,-1.397293,,-2.26124,-1.518092,-1.532302
2024-08-19,-1.279701,-1.167583,,0.0,-0.069561,-1.452171,,-2.239153,-1.501239,-1.485012
2024-08-20,0.140073,-1.331469,,0.0,0.220335,-1.52045,,-2.220669,-1.484258,-1.445477
2024-08-21,0.363988,-1.277203,,0.0,0.599292,-1.587764,,-2.202082,-1.465879,-1.40381
2024-08-22,-0.884684,-1.301985,,0.0,1.30586,-1.701693,,-2.183271,-1.44258,-1.360265
2024-08-23,-1.43132,-0.512511,,0.0,2.293345,-1.839646,,-2.160048,-1.419891,-1.30375
2024-08-26,2.750782,2.599314,,0.0,1.326444,-1.851155,,-2.12518,-1.402989,-1.247294
2024-08-27,-0.655543,1.48048,,0.0,0.505028,-1.820382,,-2.099102,-1.383583,-1.197231
2024-08-28,-0.518991,1.096093,,0.0,0.451179,-1.839076,,-2.073827,-1.363447,-1.152429
2024-08-29,0.51309,1.123011,,0.0,0.428938,-1.838286,,-2.041013,-1.339191,-1.101875
2024-08-30,-1.182052,1.505915,,0.0,0.801977,-1.86149,,-2.008103,-1.318254,-1.037765
2024-09-02,-2.141077,2.565963,,0.0,1.614518,-1.912605,,-1.994829,-1.312638,-0.987851
2024-09-03,-0.176819,1.892938,,0.0,2.067959,-1.900936,,-1.986779,-1.307939,-0.964741
2024-09-04,2.041677,2.546382,,0.0,2.19391,-1.828436,,-1.966964,-1.301739,-0.948512
2024-09-05,0.629869,1.985982,,0.0,1.604918,-1.780418,,-1.950752,-1.286582,-0.934555
2024-09-06,0.273923,1.738356,,0.0,1.168402,-1.724834,,-1.929199,-1.260175,-0.923003
2024-09-09,1.757228,2.072067,,0.0,-0.122454,-1.631358,,-1.899294,-1.230661,-0.88771
2024-09-10,-0.475709,1.83184,,0.0,-1.644589,-1.570308,,-1.874873,-1.19986,-0.823964
2024-09-11,0.135308,1.495555,,0.0,-2.258881,-1.548056,,-1.857061,-1.173259,-0.778244
2024-09-12,-0.843601,1.456474,,0.0,-2.124946,-1.556466,,-1.842438,-1.149297,-0.740372
2024-09-13,1.38688,1.594639,,0.0,-2.122772,-1.517294,,-1.815193,-1.12694,-0.694635
2024-09-16,1.259704,1.685547,,0.0,-2.263285,-1.44855,,-1.774632,-1.097028,-0.62259
2024-09-17,0.542008,1.452487,,0.0,-2.25904,-1.343889,,-1.743684,-1.062805,-0.513145
2024-09-18,-0.387955,1.352143,,0.0,-2.137524,-1.261813,,-1.716342,-1.040835,-0.407843
2024-09-19,0.137686,1.256024,,0.0,-2.008251,-1.185202,,-1.688713,-1.025006,-0.316803
2024-09-20,0.376725,1.104868,,0.0,-1.853018,-1.066298,,-1.662167,-1.019395,-0.207254
2024-09-23,0.554071,0.795762,,0.0,-1.673852,-0.866419,,-1.637944,-1.026097,-0.108628
2024-09-24,0.91548,0.19237,,0.0,-1.491362,-0.702953,,-1.61049,-1.021399,-0.006146
2024-09-25,-0.90551,0.160408,,0.0,-1.33113,-0.53736,,-1.58954,-1.020697,0.106157
2024-09-26,-0.134066,-0.05184,,0.0,-1.265242,-0.316412,,-1.573432,-1.01844,0.223053
2024-09-27,0.422935,-0.139506,,0.0,-1.186149,-0.022093,,-1.559112,-1.024301,0.32696
2024-09-30,-0.229566,-0.887199,,0.0,-1.063458,0.439167,,-1.54499,-1.039801,0.442451
2024-10-01,-1.364057,-2.430354,,0.0,-1.110765,1.096695,,-1.529708,-1.060371,0.588486
2024-10-02,-1.404564,-2.048293,,0.0,-1.258001,1.695933,,-1.522013,-1.075508,0.757754
2024-10-03,0.178352,-2.378063,,0.0,-1.446999,2.02991,,-1.512322,-1.105245,0.928033
2024-10-04,0.339551,-2.049411,,0.0,-1.629798,2.167418,,-1.493917,-1.137453,1.130835
2024-10-07,-0.487633,-1.788174,,0.0,-1.804222,2.147272,,-1.470132,-1.174495,1.317192
2024-10-08,-0.270491,-2.046436,,0.0,-1.892562,1.981637,,-1.450014,-1.218067,1.509495
2024-10-09,-1.218718,-1.735694,,0.0,-1.784747,1.825672,,-1.433216,-1.264434,1.689889
2024-10-10,0.231996,-1.539305,,0.0,-1.659641,1.708877,,-1.410096,-1.296627,1.838757
2024-10-11,-0.42031,-1.647253,,0.0,-1.490864,1.65732,,-1.392128,-1.30965,1.986423
2024-10-14,0.470842,-1.739437,,0.0,-1.471486,1.572685,,-1.373585,-1.306591,2.093897
2024-10-15,1.051825,-1.802656,,0.0,-1.437265,1.476299,,-1.356345,-1.314148,2.134508
2024-10-16,-0.817138,-1.632766,,0.0,-1.333819,1.348791,,-1.345556,-1.344669,2.120175
2024-10-17,-0.743216,-1.491079,,0.0,-1.342805,1.245886,,-1.339717,-1.389964,2.063629
2024-10-18,-0.410825,-1.362709,,0.0,-1.372125,1.141809,,-1.336655,-1.43155,2.006998
2024-10-21,0.605557,-1.290228,,0.0,-1.46585,1.042665,,-1.335724,-1.475225,1.928584
2024-10-22,-0.363884,-1.330902,,0.0,-1.5119,0.889027,,-1.336293,-1.532355,1.829101
2024-10-23,-0.598636,-1.510466,,0.0,-1.395767,0.639168,,-1.334893,-1.562779,1.719332
2024-10-24,-0.515344,-1.516661,,0.0,-1.0337,0.401812,,-1.326466,-1.583259,1.592275
2024-10-25,-2.063469,-1.094312,,0.0,-0.419473,0.019753,,-1.330333,-1.631261,1.455169
2024-10-28,-2.618169,-0.473589,,0.0,0.79118,-0.702746,,-1.345112,-1.73865,1.260702
2024-10-29,1.279131,-0.213167,,0.0,1.866254,-1.506189,,-1.357176,-1.885721,1.012382
2024-10-30,0.873554,-0.165159,,0.0,2.172349,-2.064794,,-1.363878,-2.009875,0.724184
2024-10-31,-1.57591,0.089521,,0.0,2.266079,-2.346988,,-1.369611,-2.137349,0.386954
2024-11-01,0.835352,0.177731,,0.0,2.170291,-2.398736,,-1.374736,-2.253207,0.024198
2024-11-02,1.013486,0.274212,,0.0,1.929845,-2.335113,,-1.384216,-2.362294,-0.334165
2024-11-05,1.012901,0.635718,,0.0,1.660014,-2.197722,,-1.388813,-2.491102,-0.740461
2024-11-06,1.607867,1.309608,,0.0,1.160032,-2.023413,,-1.387591,-2.5767,-1.137288
2024-11-07,0.929508,1.351164,,0.0,0.811564,-1.81948,,-1.383061,-2.595601,-1.525179
2024-11-08,1.307385,1.76761,,0.0,0.501981,-1.631405,,-1.379136,-2.593288,-1.870417
2024-11-11,1.337978,2.03021,,0.0,0.337753,-1.426931,,-1.366976,-2.557127,-2.136983
2024-11-12,-0.744144,1.848061,,0.0,0.072717,-1.304478,,-1.354953,-2.505395,-2.347376
2024-11-13,0.252261,1.494533,,0.0,-0.301115,-1.22623,,-1.341188,-2.427224,-2.502651
2024-11-14,-1.624373,1.785414,,0.0,-1.01538,-1.203964,,-1.330334,-2.347914,-2.601293
2024-11-15,1.091279,1.755677,,0.0,-1.659744,-1.127997,,-1.312215,-2.270477,-2.65079
2024-11-18,-0.428523,1.575038,,0.0,-1.84875,-1.072087,,-1.297511,-2.200697,-2.632723
2024-11-19,-1.952414,2.036906,,0.0,-1.537397,-1.147987,,-1.291257,-2.156557,-2.608152
2024-11-20,-0.620499,1.844158,,0.0,-1.151068,-1.263854,,-1.280417,-2.102774,-2.582161
2024-11-21,-0.490047,1.70432,,0.0,-0.67974,-1.403226,,-1.293541,-2.053732,-2.558921
2024-11-22,0.447515,1.631914,,0.0,-0.407788,-1.527096,,-1.299199,-2.003713,-2.53505
2024-11-25,-1.067985,1.475333,,0.0,0.226158,-1.659361,,-1.309355,-1.957156,-2.506824
2024-11-26,-1.55561,1.124134,,0.0,1.226971,-1.749734,,-1.335007,-1.916077,-2.495701
2024-11-27,0.831224,1.054149,,0.0,2.018299,-1.812833,,-1.345241,-1.87357,-2.489505
2024-11-28,1.418729,1.319865,,0.0,1.961238,-1.79843,,-1.323087,-1.826093,-2.469245
2024-11-29,0.708356,1.01021,,0.0,1.731852,-1.638141,,-1.289831,-1.779321,-2.425462
2024-12-02,0.19647,0.915406,,0.0,1.432465,-1.491529,,-1.271812,-1.741122,-2.379194
2024-12-03,-1.053717,1.058664,,0.0,1.368322,-1.461242,,-1.267445,-1.726782,-2.339581
2024-12-04,-1.128648,1.236635,,0.0,1.393957,-1.551444,,-1.275663,-1.719402,-2.296081
2024-12-05,0.779654,0.93185,,0.0,1.490001,-1.647902,,-1.297046,-1.71955,-2.267293
2024-12-06,0.779508,0.864444,,0.0,1.437172,-1.719469,,-1.305278,-1.713703,-2.247636
2024-12-09,1.050351,0.726959,,0.0,1.240626,-1.779168,,-1.303616,-1.702477,-2.226968
2024-12-10,-0.931086,0.343939,,0.0,1.172809,-1.958531,,-1.300633,-1.673465,-2.204903
2024-12-11,0.022581,0.206812,,0.0,1.173693,-2.055208,,-1.316458,-1.636435,-2.185061
2024-12-12,-0.190144,-0.003559,,0.0,1.094586,-2.138417,,-1.355229,-1.610879,-2.171638
2024-12-13,0.059745,-1.115203,,0.0,1.158886,-2.111968,,-1.404157,-1.586154,-2.164201
2024-12-16,-1.331712,-1.248805,,0.0,1.474912,-2.183749,,-1.464291,-1.558727,-2.161775
2024-12-17,-0.738283,-1.254837,,0.0,1.846787,-2.234927,,-1.537422,-1.531124,-2.168391
2024-12-18,1.179876,-2.50153,,0.0,2.001035,-2.140554,,-1.606869,-1.500804,-2.174463
2024-12-19,0.427936,-2.18048,,0.0,1.570028,-2.021978,,-1.682653,-1.455828,-2.172241
2024-12-20,3.55375,4.297821,,0.0,0.787901,-1.728485,,-1.709389,-1.356761,-2.127486
2024-12-23,0.877644,3.111833,,0.0,0.467663,-1.450636,,-1.705598,-1.189673,-2.026706
2024-12-24,-0.294849,2.370985,,0.0,0.104886,-1.179716,,-1.704614,-1.018713,-1.925515
2024-12-25,0.44528,1.825199,,0.0,-0.034005,-0.836654,,-1.699364,-0.855237,-1.81577
2024-12-26,0.308535,1.613291,,0.0,0.045244,-0.496797,,-1.683777,-0.678236,-1.698824
2024-12-27,-0.30238,1.381171,,0.0,0.099667,-0.216496,,-1.658548,-0.490403,-1.583928
2024-12-28,0.29271,1.242995,,0.0,0.455966,0.080197,,-1.610745,-0.287659,-1.471996
2024-12-30,1.190337,1.323812,,0.0,1.435435,0.5061,,-1.539937,-0.064763,-1.340413
2025-01-03,-0.998818,1.205076,,0.0,2.130907,0.95456,,-1.49484,0.166231,-1.200608
2025-01-06,-0.435254,0.957063,,0.0,2.165254,1.437617,,-1.452421,0.407176,-1.058213
2025-01-08,0.118259,0.8689,,0.0,2.153337,1.824086,,-1.402472,0.66037,-0.912168
2025-01-09,-1.160639,0.970314,,0.0,1.691911,1.975848,,-1.363018,0.909965,-0.773326
2025-01-10,0.568509,0.902575,,0.0,1.213258,2.039753,,-1.312972,1.14196,-0.636185
2025-01-13,0.354752,0.699317,,0.0,1.035462,2.08901,,-1.248349,1.366854,-0.493046
2025-01-14,-0.353113,0.617661,,0.0,0.793409,2.06988,,-1.19365,1.579277,-0.35039
2025-01-15,-0.504523,0.530911,,0.0,0.575296,2.018892,,-1.157037,1.770816,-0.206191
2025-01-16,0.672773,0.506607,,0.0,0.667664,1.998523,,-1.0886,1.94331,-0.060739
2025-01-17,0.102152,0.058021,,0.0,0.884482,2.011839,,-0.999603,2.08688,0.092985
2025-01-20,-0.689587,-0.261092,,0.0,1.317611,2.01798,,-0.910566,2.216083,0.254689
2025-01-21,-0.341314,-0.500516,,0.0,1.276091,2.000455,,-0.823469,2.320036,0.433127
2025-01-22,0.133069,-1.930141,,0.0,1.656058,1.995651,,-0.71309,2.401219,0.626925
2025-01-23,-1.409846,-4.195663,,0.0,1.638793,1.881732,,-0.609819,2.460334,0.827483
2025-01-24,0.23427,-3.10316,,0.0,1.726764,1.777005,,-0.4855,2.504237,1.038324
2025-01-27,-1.535082,-2.303021,,0.0,0.627671,1.67731,,-0.354502,2.534163,1.26156
2025-01-28,0.715797,-1.973466,,0.0,-0.728624,1.594446,,-0.157323,2.557672,1.494268
2025-01-29,0.224404,-1.747593,,0.0,-1.397185,1.519607,,0.046292,2.569839,1.73199
2025-01-30,0.149084,-1.561246,,0.0,-1.70587,1.468811,,0.25922,2.563795,1.961929
2025-01-31,-0.62901,-1.385852,,0.0,-1.574246,1.410305,,0.498329,2.553366,2.176221
2025-02-03,-0.627537,-1.569599,,0.0,-1.871709,1.314345,,0.723383,2.527704,2.360872
2025-02-04,-0.355965,-1.541847,,0.0,-2.016002,1.250791,,0.933461,2.487216,2.50629
2025-02-05,0.204389,-1.393567,,0.0,-2.121608,1.207326,,1.134892,2.441963,2.610942
2025-02-06,0.910606,-1.229459,,0.0,-1.819317,1.178774,,1.325703,2.397621,2.677898
2025-02-07,-0.403036,-1.375095,,0.0,-1.609404,1.192335,,1.489144,2.341879,2.717195
2025-02-10,1.138396,-1.28668,,0.0,-1.277115,1.2159,,1.640691,2.284502,2.732912
2025-02-11,-0.056544,-1.233129,,0.0,-1.02115,1.232425,,1.754456,2.219951,2.721896
2025-02-12,-0.016382,-1.144209,,0.0,-0.564501,1.273086,,1.873768,2.167783,2.700715
2025-02-13,3.368961,0.027899,,0.0,0.766076,1.460878,,2.06491,2.144522,2.684103
2025-02-14,-0.731353,0.055665,,0.0,2.044883,1.603747,,2.246887,2.122553,2.65999
2025-02-17,1.932366,0.580828,,0.0,2.47833,1.804193,,2.431622,2.08976,2.631754
2025-02-18,-1.171785,0.856038,,0.0,2.427585,1.938956,,2.560066,2.061577,2.592756
2025-02-19,-0.088381,1.080044,,0.0,2.141264,2.021971,,2.691686,2.041894,2.553938
2025-02-20,0.106738,1.434,,0.0,1.96148,2.030084,,2.801052,2.02846,2.516021
2025-02-21,-0.501033,1.116153,,0.0,1.743394,2.036438,,2.872594,2.019943,2.482159
2025-02-24,0.045249,1.031726,,0.0,1.577337,2.019253,,2.910466,2.006831,2.450761
2025-02-25,0.00769,0.598627,,0.0,1.500592,2.032096,,2.941682,1.997767,2.419603
2025-02-26,-1.261648,0.803789,,0.0,1.184294,1.975756,,2.94975,1.990463,2.392756
2025-02-27,-1.057961,0.941699,,0.0,0.810448,1.890763,,2.919323,1.983771,2.368203
2025-02-28,-0.801419,0.983322,,0.0,0.333664,1.793263,,2.859513,1.977043,2.344869
2025-03-03,-1.167677,1.08009,,0.0,-0.271408,1.695905,,2.781069,1.969812,2.322206
2025-03-04,1.385508,1.234815,,0.0,-0.852591,1.673524,,2.72713,1.965969,2.30007
2025-03-05,0.078869,1.093515,,0.0,-1.343823,1.66866,,2.687637,1.965756,2.280174
2025-03-06,-1.153859,1.209197,,0.0,-1.806831,1.634382,,2.645396,1.970107,2.259716
2025-03-07,-0.837852,1.175689,,0.0,-1.990069,1.572971,,2.589982,1.97983,2.24158
2025-03-10,0.370922,1.111179,,0.0,-1.939498,1.54036,,2.538457,1.988648,2.225458
2025-03-11,-0.151443,0.991188,,0.0,-1.870071,1.495932,,2.483022,1.990483,2.208758
2025-03-12,-0.416669,1.037688,,0.0,-1.793048,1.454353,,2.436154,1.992304,2.192774
2025-03-13,-1.092772,1.710785,,0.0,-1.610331,1.393865,,2.383427,1.991505,2.177235
2025-03-14,1.495827,-1.434178,,0.0,-1.558141,1.288009,,2.347813,1.995945,2.163536
2025-03-17,0.919868,-1.293357,,0.0,-1.505962,1.234184,,2.321087,2.006121,2.151363
2025-03-18,0.331136,-2.589741,,0.0,-1.434329,1.12428,,2.30443,2.019296,2.141123
2025-03-19,-0.605824,-2.276855,,0.0,-1.453524,1.034535,,2.288185,2.030276,2.135595
2025-03-20,-0.102075,-1.960578,,0.0,-1.486884,0.936493,,2.265825,2.03976,2.132183
2025-03-21,-0.623131,-1.70752,,0.0,-1.494792,0.798783,,2.238977,2.040125,2.128363
2025-03-24,-0.188277,-1.527752,,0.0,-1.470722,0.64773,,2.185614,2.018293,2.113753
2025-03-25,-0.178887,-1.422778,,0.0,-1.350279,0.442582,,2.128234,1.975886,2.083673
2025-03-26,-0.239557,-1.363919,,0.0,-1.273548,0.15093,,2.0756,1.934514,2.051934
2025-03-27,-1.275534,-1.154587,,0.0,-1.028385,-0.219622,,2.016521,1.89519,2.018297
2025-03-28,-1.164244,-0.960597,,0.0,-0.592254,-0.693675,,1.953201,1.856108,1.983113
2025-03-31,-0.088247,-0.912954,,0.0,-0.004185,-1.212758,,1.895438,1.816218,1.948351
2025-04-01,-0.998042,-0.849133,,0.0,0.725008,-1.738369,,1.834597,1.779688,1.915062
2025-04-02,-0.69635,-1.480223,,0.0,1.553676,-2.27948,,1.765014,1.74492,1.879256
2025-04-03,-1.416082,-1.230439,,0.0,2.118267,-2.553713,,1.699888,1.709131,1.842822
2025-04-04,-1.65889,-0.901433,,0.0,2.287267,-2.58142,,1.633222,1.672103,1.807098
2025-04-07,-0.930941,-0.745322,,0.0,2.279822,-2.512665,,1.563687,1.629257,1.766777
2025-04-08,1.071712,-0.789379,,0.0,2.144943,-2.422111,,1.507293,1.595155,1.733923
2025-04-09,-1.937454,-0.134921,,0.0,2.037206,-2.379873,,1.439766,1.559738,1.703738
2025-04-10,2.788763,1.983298,,0.0,1.774595,-2.248639,,1.383263,1.530414,1.674929
2025-04-11,1.535335,2.733864,,0.0,1.538064,-2.080616,,1.337049,1.508253,1.650279
2025-04-14,0.135183,1.897866,,0.0,1.338609,-1.991361,,1.29396,1.490533,1.62883
2025-04-15,0.115036,1.464377,,0.0,1.200746,-1.946316,,1.244626,1.473477,1.610138
2025-04-16,1.49702,1.691104,,0.0,1.028046,-1.884199,,1.199608,1.460622,1.593403
2025-04-17,0.396653,1.530115,,0.0,0.8453,-1.818965,,1.158379,1.451302,1.57812
